year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D0,D1,D2,D3,D4
2007,4,East Central Colorado,CO,Bushel,Truck,3.45,3.51,Country Elevators,3.48,6.444444444444445,0.05999999999999961,3.8899999999999997,-0.41,-0.1178,-1,1891.905,0,0,0,0,0,0,0,0,0,0,233.94633333333334,0,0,0,0,1165.34125,82.69041666666666,0,0,0,0,0,0,0,0
2007,4,North Central Colorado,CO,Bushel,Truck-Rail,3.46,3.88,Country Elevators,3.67,6.796296296296296,0.41999999999999993,4.074999999999999,-0.405,-0.1104,-1,933.5155,518.3455,359.734,2.2,0,0,522.62,531.449,70.7185,0,0,813.004,623.784,93.536,0,0,455.19100000000003,725.819,631.342,0,0,594.127,350.6505,1.131,0,0
2007,4,Northeast Colorado,CO,Bushel,Truck,3.43,3.7,Country Elevators,3.5650000000000004,6.601851851851853,0.27,3.9899999999999998,-0.425,-0.1192,-1,327.53875,779.3483333333334,440.055,55.255,0,0,376.7970833333333,773.02,237.81249999999997,1.335,0,236.636,884.0083333333333,298.66499999999996,1.78,0,99.88416666666666,960.5691666666667,485.21125,1.78,0,801.215,411.36083333333335,7.5683333333333325,0,0
2007,4,Southeast Colorado,CO,Bushel,Truck,3.47,3.66,Country Elevators,3.5650000000000004,6.601851851851853,0.18999999999999995,4.015,-0.45,-0.1262,-1,1879.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.7575,0,0,0,0,0,0,0,0,0
2007,5,Denver,CO,Bushel,Truck-Rail,3.61,4.08,Terminal Elevators,3.8449999999999998,7.12037037037037,0.4700000000000002,3.585,0.26,0.0676,1,155.66,0,0,0,0,0,0,0,0,0,0,6.445,0,0,0,0,37.620000000000005,0,0,0,0,0,0,0,0,0
2007,5,East Central Colorado,CO,Bushel,Truck,3.53,3.66,Country Elevators,3.5949999999999998,6.6574074074074066,0.13000000000000034,3.48,0.115,0.032,1,1891.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.94633333333334,0,0,0,0,0,0,0,0,0
2007,5,North Central Colorado,CO,Bushel,Truck-Rail,3.61,4.17,Country Elevators,3.8899999999999997,7.203703703703702,0.56,3.67,0.22,0.0566,1,1715.0376,594.127,350.6505,1.131,0,0,518.3455,359.734,2.2,0,0,522.62,531.449,70.7185,0,0,813.004,623.784,93.536,0,0,164.3852,0,0,0,0
2007,5,Northeast Colorado,CO,Bushel,Truck,3.64,3.9,Country Elevators,3.77,6.981481481481482,0.2599999999999998,3.5650000000000004,0.205,0.0544,1,1277.295,801.215,411.36083333333335,7.5683333333333325,0,0,779.3483333333334,440.055,55.255,0,0,376.7970833333333,773.02,237.81249999999997,1.335,0,236.636,884.0083333333333,298.66499999999996,1.78,0,270.13733333333334,0.25066666666666665,0,0,0
2007,5,Southeast Colorado,CO,Bushel,Truck,3.55,3.75,Country Elevators,3.65,6.7592592592592595,0.20000000000000018,3.5650000000000004,0.085,0.0233,1,1879.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6,Denver,CO,Bushel,Truck-Rail,3.84,4.32,Terminal Elevators,4.08,7.555555555555555,0.4800000000000004,3.8449999999999998,0.235,0.0576,1,155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.445,0,0,0,0,0,0,0,0,0
2007,6,East Central Colorado,CO,Bushel,Truck,3.76,3.94,Country Elevators,3.8499999999999996,7.129629629629629,0.18000000000000016,3.5949999999999998,0.255,0.0662,1,1891.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6,North Central Colorado,CO,Bushel,Truck-Rail,3.84,4.42,Country Elevators,4.13,7.648148148148149,0.5800000000000001,3.8899999999999997,0.24,0.0581,1,1785.3120000000001,164.3852,0,0,0,0,594.127,350.6505,1.131,0,0,518.3455,359.734,2.2,0,0,522.62,531.449,70.7185,0,0,94.11,0,0,0,0
2007,6,Northeast Colorado,CO,Bushel,Truck,3.79,4.22,Country Elevators,4.005,7.416666666666666,0.4299999999999997,3.77,0.235,0.0587,1,1352.835,270.13733333333334,0.25066666666666665,0,0,0,801.215,411.36083333333335,7.5683333333333325,0,0,779.3483333333334,440.055,55.255,0,0,376.7970833333333,773.02,237.81249999999997,1.335,0,194.84833333333333,0,0,0,0
2007,6,Southeast Colorado,CO,Bushel,Truck,3.65,3.96,Country Elevators,3.8049999999999997,7.046296296296297,0.31000000000000005,3.65,0.155,0.0407,1,1857.2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.703750000000003,0,0,0,0
2007,7,Denver,CO,Bushel,Truck-Rail,3.31,3.82,Terminal Elevators,3.565,6.601851851851852,0.5099999999999998,4.08,-0.515,-0.1445,-1,155.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,East Central Colorado,CO,Bushel,Truck,3.15,3.52,Country Elevators,3.335,6.175925925925926,0.3700000000000001,3.8499999999999996,-0.515,-0.1544,-1,1777.2956666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.60933333333334,0,0,0,0
2007,7,North Central Colorado,CO,Bushel,Truck-Rail,3.31,3.87,Country Elevators,3.59,6.648148148148147,0.56,4.13,-0.54,-0.1504,-1,874.6628000000001,94.11,0,0,0,0,164.3852,0,0,0,0,594.127,350.6505,1.131,0,0,518.3455,359.734,2.2,0,0,821.9932,182.7672,0,0,0
2007,7,Northeast Colorado,CO,Bushel,Truck,3.25,3.76,Country Elevators,3.505,6.49074074074074,0.5099999999999998,4.005,-0.5,-0.1427,-1,1083.5846666666666,194.84833333333333,0,0,0,0,270.13733333333334,0.25066666666666665,0,0,0,801.215,411.36083333333335,7.5683333333333325,0,0,779.3483333333334,440.055,55.255,0,0,405.0133333333333,59.08566666666667,0,0,0
2007,7,Southeast Colorado,CO,Bushel,Truck,3.23,3.41,Country Elevators,3.3200000000000003,6.148148148148149,0.18000000000000016,3.8049999999999997,-0.485,-0.1461,-1,1280.733,22.703750000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.2255,0,0,0,0
2007,8,Denver,CO,Bushel,Truck-Rail,3.32,3.74,Terminal Elevators,3.5300000000000002,6.537037037037037,0.4200000000000004,3.565,-0.035,-0.0099,-1,119.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.075,0,0,0,0
2007,8,East Central Colorado,CO,Bushel,Truck,3.29,3.46,Country Elevators,3.375,6.25,0.16999999999999993,3.335,0.04,0.0119,1,1757.1075,114.60933333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.7975,0,0,0,0
2007,8,North Central Colorado,CO,Bushel,Truck-Rail,3.32,3.77,Country Elevators,3.545,6.564814814814815,0.4500000000000002,3.59,-0.045,-0.0127,-1,559.5835,821.9932,182.7672,0,0,0,94.11,0,0,0,0,164.3852,0,0,0,0,594.127,350.6505,1.131,0,0,1126.913,192.926,0,0,0
2007,8,Northeast Colorado,CO,Bushel,Truck,3.25,3.61,Country Elevators,3.4299999999999997,6.351851851851851,0.3599999999999999,3.505,-0.075,-0.0219,-1,769.65125,405.0133333333333,59.08566666666667,0,0,0,194.84833333333333,0,0,0,0,270.13733333333334,0.25066666666666665,0,0,0,801.215,411.36083333333335,7.5683333333333325,0,0,654.6708333333333,123.36,0,0,0
2007,8,Southeast Colorado,CO,Bushel,Truck,3.34,3.44,Country Elevators,3.3899999999999997,6.277777777777777,0.10000000000000009,3.3200000000000003,0.07,0.0206,1,1209.5375,599.2255,0,0,0,0,22.703750000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.4225,0,0,0,0
2007,9,Denver,CO,Bushel,Truck-Rail,3.36,3.64,Terminal Elevators,3.5,6.481481481481481,0.28000000000000025,3.5300000000000002,-0.03,-0.0086,-1,155.66,36.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,East Central Colorado,CO,Bushel,Truck,3.26,3.43,Country Elevators,3.3449999999999998,6.194444444444444,0.17000000000000037,3.375,-0.03,-0.009,-1,1767.4683333333332,134.7975,0,0,0,0,114.60933333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.43666666666667,0,0,0,0
2007,9,North Central Colorado,CO,Bushel,Truck-Rail,3.36,3.76,Country Elevators,3.5599999999999996,6.592592592592592,0.3999999999999999,3.545,0.015,0.0042,1,500.274,1126.913,192.926,0,0,0,821.9932,182.7672,0,0,0,94.11,0,0,0,0,164.3852,0,0,0,0,1379.148,0,0,0,0
2007,9,Northeast Colorado,CO,Bushel,Truck,3.27,3.58,Country Elevators,3.425,6.342592592592593,0.31000000000000005,3.4299999999999997,-0.005,-0.0015,-1,372.035,654.6708333333333,123.36,0,0,0,405.0133333333333,59.08566666666667,0,0,0,194.84833333333333,0,0,0,0,270.13733333333334,0.25066666666666665,0,0,0,1175.6475,0,0,0,0
2007,9,Southeast Colorado,CO,Bushel,Truck,3.35,3.6,Country Elevators,3.475,6.435185185185185,0.25,3.3899999999999997,0.085,0.0245,1,1257,670.4225,0,0,0,0,599.2255,0,0,0,0,22.703750000000003,0,0,0,0,0,0,0,0,0,622.9625,0,0,0,0
2007,10,Denver,CO,Bushel,Truck-Rail,3.18,3.59,Terminal Elevators,3.385,6.268518518518517,0.4099999999999997,3.5,-0.115,-0.034,-1,155.66,0,0,0,0,0,36.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,East Central Colorado,CO,Bushel,Truck,3.16,3.29,Country Elevators,3.225,5.972222222222222,0.1299999999999999,3.3449999999999998,-0.12,-0.0372,-1,1766.411,124.43666666666667,0,0,0,0,134.7975,0,0,0,0,114.60933333333334,0,0,0,0,0,0,0,0,0,125.494,0,0,0,0
2007,10,North Central Colorado,CO,Bushel,Truck-Rail,3.18,3.7,Country Elevators,3.4400000000000004,6.37037037037037,0.52,3.5599999999999996,-0.12,-0.0349,-1,1323.4176,1379.148,0,0,0,0,1126.913,192.926,0,0,0,821.9932,182.7672,0,0,0,94.11,0,0,0,0,556.0056,0,0,0,0
2007,10,Northeast Colorado,CO,Bushel,Truck,3.23,3.46,Country Elevators,3.3449999999999998,6.194444444444444,0.22999999999999998,3.425,-0.08,-0.0239,-1,252.39600000000002,1175.6475,0,0,0,0,654.6708333333333,123.36,0,0,0,405.0133333333333,59.08566666666667,0,0,0,194.84833333333333,0,0,0,0,1295.2873333333334,0,0,0,0
2007,10,Southeast Colorado,CO,Bushel,Truck,3.23,3.51,Country Elevators,3.37,6.240740740740741,0.2799999999999998,3.475,-0.105,-0.0312,-1,866.1105,622.9625,0,0,0,0,670.4225,0,0,0,0,599.2255,0,0,0,0,22.703750000000003,0,0,0,0,1013.8489999999999,0,0,0,0
2007,11,Denver,CO,Bushel,Truck-Rail,3.39,3.79,Terminal Elevators,3.59,6.648148148148147,0.3999999999999999,3.385,0.205,0.0571,1,151.94,0,0,0,0,0,0,0,0,0,0,36.075,0,0,0,0,0,0,0,0,0,3.7199999999999998,0,0,0,0
2007,11,East Central Colorado,CO,Bushel,Truck,3.41,3.49,Country Elevators,3.45,6.38888888888889,0.08000000000000007,3.225,0.225,0.0652,1,1345.7716666666668,125.494,0,0,0,0,124.43666666666667,0,0,0,0,134.7975,0,0,0,0,114.60933333333334,0,0,0,0,546.1333333333333,0,0,0,0
2007,11,North Central Colorado,CO,Bushel,Truck-Rail,3.39,3.91,Country Elevators,3.6500000000000004,6.7592592592592595,0.52,3.4400000000000004,0.21,0.0575,1,1211.094,556.0056,0,0,0,0,1379.148,0,0,0,0,1126.913,192.926,0,0,0,821.9932,182.7672,0,0,0,668.3285,0,0,0,0
2007,11,Northeast Colorado,CO,Bushel,Truck,3.47,3.69,Country Elevators,3.58,6.62962962962963,0.21999999999999975,3.3449999999999998,0.235,0.0656,1,62.815000000000005,1295.2873333333334,0,0,0,0,1175.6475,0,0,0,0,654.6708333333333,123.36,0,0,0,405.0133333333333,59.08566666666667,0,0,0,1484.8683333333333,0,0,0,0
2007,11,Southeast Colorado,CO,Bushel,Truck,3.49,3.78,Country Elevators,3.635,6.731481481481481,0.2899999999999996,3.37,0.265,0.0729,1,597.4775,1013.8489999999999,0,0,0,0,622.9625,0,0,0,0,670.4225,0,0,0,0,599.2255,0,0,0,0,1004.503125,277.9775,0,0,0
2007,12,Denver,CO,Bushel,Truck-Rail,3.84,4.17,Terminal Elevators,4.005,7.416666666666666,0.33000000000000007,3.59,0.415,0.1036,1,150.7,3.7199999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.075,0,0,0,0,4.96,0,0,0,0
2007,12,East Central Colorado,CO,Bushel,Truck,3.82,3.89,Country Elevators,3.855,7.138888888888889,0.07000000000000028,3.45,0.405,0.1051,1,121.61666666666667,546.1333333333333,0,0,0,0,125.494,0,0,0,0,124.43666666666667,0,0,0,0,134.7975,0,0,0,0,1770.2866666666666,0,0,0,0
2007,12,North Central Colorado,CO,Bushel,Truck-Rail,3.84,4.44,Country Elevators,4.140000000000001,7.666666666666668,0.6000000000000005,3.6500000000000004,0.49,0.1184,1,1108.588,668.3285,0,0,0,0,556.0056,0,0,0,0,1379.148,0,0,0,0,1126.913,192.926,0,0,0,770.8340000000001,0,0,0,0
2007,12,Northeast Colorado,CO,Bushel,Truck,3.86,4.08,Country Elevators,3.9699999999999998,7.351851851851851,0.2200000000000002,3.58,0.39,0.0982,1,0,1484.8683333333333,0,0,0,0,1295.2873333333334,0,0,0,0,1175.6475,0,0,0,0,654.6708333333333,123.36,0,0,0,1547.6833333333334,0,0,0,0
2007,12,Southeast Colorado,CO,Bushel,Truck,3.89,4.16,Country Elevators,4.025,7.453703703703704,0.27,3.635,0.39,0.0969,1,0,1004.503125,277.9775,0,0,0,1013.8489999999999,0,0,0,0,622.9625,0,0,0,0,670.4225,0,0,0,0,1473.23,406.73249999999996,0,0,0
2008,1,Denver,CO,Bushel,Truck-Rail,4.45,4.79,Terminal Elevators,4.62,8.555555555555555,0.33999999999999986,4.005,0.615,0.1331,1,149.604,4.96,0,0,0,0,3.7199999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.056,0,0,0,0
2008,1,East Central Colorado,CO,Bushel,Truck,4.46,4.51,Country Elevators,4.484999999999999,8.305555555555555,0.04999999999999982,3.855,0.63,0.1405,1,136.76533333333333,1770.2866666666666,0,0,0,0,546.1333333333333,0,0,0,0,125.494,0,0,0,0,124.43666666666667,0,0,0,0,1755.138,0,0,0,0
2008,1,North Central Colorado,CO,Bushel,Truck-Rail,4.45,5.06,Country Elevators,4.755,8.805555555555555,0.6099999999999994,4.140000000000001,0.615,0.1293,1,1105.3144,770.8340000000001,0,0,0,0,668.3285,0,0,0,0,556.0056,0,0,0,0,1379.148,0,0,0,0,774.1075999999999,0,0,0,0
2008,1,Northeast Colorado,CO,Bushel,Truck,4.46,4.69,Country Elevators,4.575,8.472222222222223,0.23000000000000043,3.9699999999999998,0.605,0.1322,1,0,1547.6833333333334,0,0,0,0,1484.8683333333333,0,0,0,0,1295.2873333333334,0,0,0,0,1175.6475,0,0,0,0,1547.6833333333334,0,0,0,0
2008,1,Southeast Colorado,CO,Bushel,Truck,4.46,4.76,Country Elevators,4.609999999999999,8.537037037037036,0.2999999999999998,4.025,0.585,0.1269,1,0,1473.23,406.73249999999996,0,0,0,1004.503125,277.9775,0,0,0,1013.8489999999999,0,0,0,0,622.9625,0,0,0,0,1241.435,638.526,0,0,0
2008,2,Denver,CO,Bushel,Truck-Rail,4.76,5.03,Terminal Elevators,4.895,9.064814814814815,0.27000000000000046,4.62,0.275,0.0562,1,149.33,6.056,0,0,0,0,4.96,0,0,0,0,3.7199999999999998,0,0,0,0,0,0,0,0,0,6.33,0,0,0,0
2008,2,East Central Colorado,CO,Bushel,Truck,4.74,4.82,Country Elevators,4.78,8.851851851851853,0.08000000000000007,4.484999999999999,0.295,0.0617,1,136.17333333333332,1755.138,0,0,0,0,1770.2866666666666,0,0,0,0,546.1333333333333,0,0,0,0,125.494,0,0,0,0,1755.73,0,0,0,0
2008,2,North Central Colorado,CO,Bushel,Truck-Rail,4.76,5.25,Country Elevators,5.005,9.268518518518519,0.4900000000000002,4.755,0.25,0.05,1,1104.496,774.1075999999999,0,0,0,0,770.8340000000001,0,0,0,0,668.3285,0,0,0,0,556.0056,0,0,0,0,774.9259999999999,0,0,0,0
2008,2,Northeast Colorado,CO,Bushel,Truck,4.74,5.01,Country Elevators,4.875,9.027777777777777,0.2699999999999996,4.575,0.3,0.0615,1,0,1547.6833333333334,0,0,0,0,1547.6833333333334,0,0,0,0,1484.8683333333333,0,0,0,0,1295.2873333333334,0,0,0,0,1547.6833333333334,0,0,0,0
2008,2,Southeast Colorado,CO,Bushel,Truck,4.73,5.08,Country Elevators,4.905,9.083333333333334,0.34999999999999964,4.609999999999999,0.295,0.0601,1,0,1241.435,638.526,0,0,0,1473.23,406.73249999999996,0,0,0,1004.503125,277.9775,0,0,0,1013.8489999999999,0,0,0,0,1086.905,793.055,0,0,0
2008,3,Denver,CO,Bushel,Truck-Rail,5.05,5.37,Terminal Elevators,5.21,9.648148148148149,0.3200000000000003,4.895,0.315,0.0605,1,149.33,6.33,0,0,0,0,6.056,0,0,0,0,4.96,0,0,0,0,3.7199999999999998,0,0,0,0,6.33,0,0,0,0
2008,3,East Central Colorado,CO,Bushel,Truck,5.03,5.17,Country Elevators,5.1,9.444444444444445,0.13999999999999968,4.78,0.32,0.0627,1,136.17333333333332,1755.73,0,0,0,0,1755.138,0,0,0,0,1770.2866666666666,0,0,0,0,546.1333333333333,0,0,0,0,1755.73,0,0,0,0
2008,3,North Central Colorado,CO,Bushel,Truck-Rail,5.07,5.5,Country Elevators,5.285,9.787037037037036,0.4299999999999997,5.005,0.28,0.053,1,1104.496,774.9259999999999,0,0,0,0,774.1075999999999,0,0,0,0,770.8340000000001,0,0,0,0,668.3285,0,0,0,0,774.9259999999999,0,0,0,0
2008,3,Northeast Colorado,CO,Bushel,Truck,5.03,5.29,Country Elevators,5.16,9.555555555555555,0.2599999999999998,4.875,0.285,0.0552,1,0,1547.6833333333334,0,0,0,0,1547.6833333333334,0,0,0,0,1547.6833333333334,0,0,0,0,1484.8683333333333,0,0,0,0,1250.0920833333334,297.59000000000003,0,0,0
2008,3,Southeast Colorado,CO,Bushel,Truck,5.04,5.35,Country Elevators,5.195,9.62037037037037,0.3099999999999996,4.905,0.29,0.0558,1,0,1086.905,793.055,0,0,0,1241.435,638.526,0,0,0,1473.23,406.73249999999996,0,0,0,1004.503125,277.9775,0,0,0,1067.665,812.295,0,0,0
2008,4,Denver,CO,Bushel,Truck-Rail,5.45,5.86,Terminal Elevators,5.655,10.472222222222223,0.41000000000000014,5.21,0.445,0.0787,1,151.316,6.33,0,0,0,0,6.33,0,0,0,0,6.056,0,0,0,0,4.96,0,0,0,0,4.346,0,0,0,0
2008,4,East Central Colorado,CO,Bushel,Truck,5.46,5.52,Country Elevators,5.49,10.166666666666666,0.05999999999999961,5.1,0.39,0.071,1,130.664,1755.73,0,0,0,0,1755.73,0,0,0,0,1755.138,0,0,0,0,1770.2866666666666,0,0,0,0,1237.8336666666667,523.4056666666667,0,0,0
2008,4,North Central Colorado,CO,Bushel,Truck-Rail,5.45,5.94,Country Elevators,5.695,10.546296296296296,0.4900000000000002,5.285,0.41,0.072,1,1106.4752,774.9259999999999,0,0,0,0,774.9259999999999,0,0,0,0,774.1075999999999,0,0,0,0,770.8340000000001,0,0,0,0,772.9468,0,0,0,0
2008,4,Northeast Colorado,CO,Bushel,Truck,5.44,5.72,Country Elevators,5.58,10.333333333333334,0.27999999999999936,5.16,0.42,0.0753,1,0,1250.0920833333334,297.59000000000003,0,0,0,1547.6833333333334,0,0,0,0,1547.6833333333334,0,0,0,0,1547.6833333333334,0,0,0,0,1193.141,354.5416666666667,0,0,0
2008,4,Southeast Colorado,CO,Bushel,Truck,5.33,5.76,Country Elevators,5.545,10.268518518518519,0.4299999999999997,5.195,0.35,0.0631,1,0,1067.665,812.295,0,0,0,1086.905,793.055,0,0,0,1241.435,638.526,0,0,0,1473.23,406.73249999999996,0,0,0,209.685,1662.8445,7.4305,0,0
2008,5,Denver,CO,Bushel,Truck-Rail,5.53,5.91,Terminal Elevators,5.720000000000001,10.592592592592593,0.3799999999999999,5.655,0.065,0.0114,1,155.66,4.346,0,0,0,0,6.33,0,0,0,0,6.33,0,0,0,0,6.056,0,0,0,0,0,0,0,0,0
2008,5,East Central Colorado,CO,Bushel,Truck,5.46,5.52,Country Elevators,5.49,10.166666666666666,0.05999999999999961,5.49,0,0,0,211.8675,1237.8336666666667,523.4056666666667,0,0,0,1755.73,0,0,0,0,1755.73,0,0,0,0,1755.138,0,0,0,0,1066.3366666666666,613.6833333333333,0.018333333333333333,0,0
2008,5,North Central Colorado,CO,Bushel,Truck-Rail,5.53,5.98,Country Elevators,5.755000000000001,10.657407407407408,0.4500000000000002,5.695,0.06,0.0104,1,1356.2165,772.9468,0,0,0,0,774.9259999999999,0,0,0,0,774.9259999999999,0,0,0,0,774.1075999999999,0,0,0,0,523.2040000000001,0,0,0,0
2008,5,Northeast Colorado,CO,Bushel,Truck,5.46,5.76,Country Elevators,5.609999999999999,10.388888888888888,0.2999999999999998,5.58,0.03,0.0053,1,1.6704166666666669,1193.141,354.5416666666667,0,0,0,1250.0920833333334,297.59000000000003,0,0,0,1547.6833333333334,0,0,0,0,1547.6833333333334,0,0,0,0,1252.5420833333333,293.47125,0,0,0
2008,5,Southeast Colorado,CO,Bushel,Truck,5.47,5.81,Country Elevators,5.64,10.444444444444443,0.33999999999999986,5.545,0.095,0.0168,1,0,209.685,1662.8445,7.4305,0,0,1067.665,812.295,0,0,0,1086.905,793.055,0,0,0,1241.435,638.526,0,0,0,4.135,1575.0462499999999,240.99875000000003,59.78125,0
2008,6,Denver,CO,Bushel,Truck-Rail,6.53,6.89,Terminal Elevators,6.71,12.425925925925926,0.35999999999999943,5.720000000000001,0.99,0.1475,1,77.83,0,0,0,0,0,4.346,0,0,0,0,6.33,0,0,0,0,6.33,0,0,0,0,77.83,0,0,0,0
2008,6,East Central Colorado,CO,Bushel,Truck,6.4,6.52,Country Elevators,6.46,11.962962962962962,0.11999999999999922,5.49,0.97,0.1502,1,104.94708333333334,1066.3366666666666,613.6833333333333,0.018333333333333333,0,0,1237.8336666666667,523.4056666666667,0,0,0,1755.73,0,0,0,0,1755.73,0,0,0,0,1167.3691666666666,586.0570833333334,33.5325,0,0
2008,6,North Central Colorado,CO,Bushel,Truck-Rail,6.54,6.99,Country Elevators,6.765000000000001,12.527777777777779,0.4500000000000002,5.755000000000001,1.01,0.1493,1,1042.654,523.2040000000001,0,0,0,0,772.9468,0,0,0,0,774.9259999999999,0,0,0,0,774.9259999999999,0,0,0,0,836.768,0,0,0,0
2008,6,Northeast Colorado,CO,Bushel,Truck,6.38,6.7,Country Elevators,6.54,12.11111111111111,0.3200000000000003,5.609999999999999,0.93,0.1422,1,2.995416666666667,1252.5420833333333,293.47125,0,0,0,1193.141,354.5416666666667,0,0,0,1250.0920833333334,297.59000000000003,0,0,0,1547.6833333333334,0,0,0,0,1300.25,244.4379166666667,0,0,0
2008,6,Southeast Colorado,CO,Bushel,Truck,6.49,6.78,Country Elevators,6.635,12.287037037037036,0.29000000000000004,5.64,0.995,0.15,1,0,4.135,1575.0462499999999,240.99875000000003,59.78125,0,209.685,1662.8445,7.4305,0,0,1067.665,812.295,0,0,0,1086.905,793.055,0,0,0,9.026875,735.298125,701.85375,405.63,28.153125
2008,7,Denver,CO,Bushel,Truck-Rail,5.9,6.37,Terminal Elevators,6.135,11.36111111111111,0.46999999999999975,6.71,-0.575,-0.0937,-1,0,77.83,0,0,0,0,0,0,0,0,0,4.346,0,0,0,0,6.33,0,0,0,0,85.408,70.252,0,0,0
2008,7,East Central Colorado,CO,Bushel,Truck,5.83,5.95,Country Elevators,5.890000000000001,10.907407407407408,0.1200000000000001,6.46,-0.57,-0.0968,-1,0,1167.3691666666666,586.0570833333334,33.5325,0,0,1066.3366666666666,613.6833333333333,0.018333333333333333,0,0,1237.8336666666667,523.4056666666667,0,0,0,1755.73,0,0,0,0,603.251,1176.226,112.429,0,0
2008,7,North Central Colorado,CO,Bushel,Truck-Rail,5.9,6.42,Country Elevators,6.16,11.407407407407408,0.5199999999999996,6.765000000000001,-0.605,-0.0982,-1,559.3168,836.768,0,0,0,0,523.2040000000001,0,0,0,0,772.9468,0,0,0,0,774.9259999999999,0,0,0,0,912.7988,407.308,0,0,0
2008,7,Northeast Colorado,CO,Bushel,Truck,5.75,6.17,Country Elevators,5.96,11.037037037037036,0.41999999999999993,6.54,-0.58,-0.0973,-1,0,1300.25,244.4379166666667,0,0,0,1252.5420833333333,293.47125,0,0,0,1193.141,354.5416666666667,0,0,0,1250.0920833333334,297.59000000000003,0,0,0,1115.1546666666666,432.528,0,0,0
2008,7,Southeast Colorado,CO,Bushel,Truck,5.96,6.13,Country Elevators,6.045,11.194444444444445,0.16999999999999993,6.635,-0.59,-0.0976,-1,0,9.026875,735.298125,701.85375,405.63,28.153125,4.135,1575.0462499999999,240.99875000000003,59.78125,0,209.685,1662.8445,7.4305,0,0,1067.665,812.295,0,0,0,0,147.8475,931.592,642.7439999999999,157.7775
2008,8,Denver,CO,Bushel,Truck-Rail,5.14,5.53,Terminal Elevators,5.335,9.87962962962963,0.39000000000000057,6.135,-0.8,-0.15,-1,0,85.408,70.252,0,0,0,77.83,0,0,0,0,0,0,0,0,0,4.346,0,0,0,0,7.3,148.365,0,0,0
2008,8,East Central Colorado,CO,Bushel,Truck,5.03,5.16,Country Elevators,5.095000000000001,9.435185185185187,0.1299999999999999,5.890000000000001,-0.795,-0.156,-1,138.05375,603.251,1176.226,112.429,0,0,1167.3691666666666,586.0570833333334,33.5325,0,0,1066.3366666666666,613.6833333333333,0.018333333333333333,0,0,1237.8336666666667,523.4056666666667,0,0,0,736.5554166666666,871.0266666666668,146.27,0,0
2008,8,North Central Colorado,CO,Bushel,Truck-Rail,5.14,5.55,Country Elevators,5.345,9.898148148148147,0.41000000000000014,6.16,-0.815,-0.1525,-1,414.757,912.7988,407.308,0,0,0,836.768,0,0,0,0,523.2040000000001,0,0,0,0,772.9468,0,0,0,0,734.5,730.168,0,0,0
2008,8,Northeast Colorado,CO,Bushel,Truck,4.83,5.36,Country Elevators,5.095000000000001,9.435185185185187,0.5300000000000002,5.96,-0.865,-0.1698,-1,477.87,1115.1546666666666,432.528,0,0,0,1300.25,244.4379166666667,0,0,0,1252.5420833333333,293.47125,0,0,0,1193.141,354.5416666666667,0,0,0,666.8108333333333,403.0020833333333,0,0,0
2008,8,Southeast Colorado,CO,Bushel,Truck,4.99,5.22,Country Elevators,5.105,9.453703703703704,0.22999999999999954,6.045,-0.94,-0.1841,-1,0,0,147.8475,931.592,642.7439999999999,157.7775,9.026875,735.298125,701.85375,405.63,28.153125,4.135,1575.0462499999999,240.99875000000003,59.78125,0,209.685,1662.8445,7.4305,0,0,0,475.95187500000003,929.15625,432.364375,42.49125
