year,month,location,state,class,grade,units,bid_low,bid_high,bid_avg,spread,quality,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D0,D1,D2,D3,D4
2018,3,Northeast Colorado,CO,GRASS,PREMIUM,large square,222.5,222.5,222.5,0,GRASS_PREMIUM,263,-40.5,-0.182,-1,458.32904761904763,534.5255952380952,715.1791666666667,0,0,0,634.1115238095239,884.01,0,0,0,1105.7340476190477,0,0,0,0,54.58380952380953,0,0,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0
2018,4,Northeast Colorado,CO,ALFALFA,PREMIUM,large round,175,175,175,0,ALFALFA_PREMIUM,181.25,-6.25,-0.0357,-1,548.3796428571429,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,634.1115238095239,884.01,0,0,0,1105.7340476190477,0,0,0,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0
2018,5,Northeast Colorado,CO,ALFALFA,FAIR,large square,150,150,150,0,ALFALFA_FAIR,155,-5,-0.0333,-1,775.3549523809525,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,634.1115238095239,884.01,0,0,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0
2018,5,Northeast Colorado,CO,ALFALFA,GOOD,large square,150,150,150,0,ALFALFA_GOOD,165,-15,-0.1,-1,775.3549523809525,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,634.1115238095239,884.01,0,0,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0
2018,5,Northeast Colorado,CO,ALFALFA,UTILITY,large square,130,130,130,0,ALFALFA_UTILITY,110,20,0.1538,1,775.3549523809525,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,634.1115238095239,884.01,0,0,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0
2018,5,Northeast Colorado,CO,ALFALFA,UTILITY,large round,130,130,130,0,ALFALFA_UTILITY,130,0,0,0,775.3549523809525,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,634.1115238095239,884.01,0,0,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0
2018,6,Northeast Colorado,CO,ALFALFA,FAIR,large square,150,150,150,0,ALFALFA_FAIR,150,0,0,0,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,ALFALFA,GOOD,large square,142.5,150,146.25,7.5,ALFALFA_GOOD,150,-3.75,-0.0256,-1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,ALFALFA,PREMIUM,large square,200,200,200,0,ALFALFA_PREMIUM,175,25,0.125,1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,ALFALFA,PREMIUM,large round,175,175,175,0,ALFALFA_PREMIUM,200,-25,-0.1429,-1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,ALFALFA,SUPREME,large square,200,200,200,0,ALFALFA_SUPREME,187.5,12.5,0.0625,1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,ALFALFA,UTILITY,large square,130,130,130,0,ALFALFA_UTILITY,130,0,0,0,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,GRASS,GOOD,small square,250,250,250,0,GRASS_GOOD,185,65,0.26,1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,GRASS,PREMIUM,large square,207.5,220,213.75,12.5,GRASS_PREMIUM,222.5,-8.75,-0.0409,-1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,GRASS,PREMIUM,large round,215,215,215,0,GRASS_PREMIUM,213.75,1.25,0.0058,1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,6,Northeast Colorado,CO,GRASS,PREMIUM,small square,270,283.33,276.66499999999996,13.329999999999984,GRASS_PREMIUM,215,61.664999999999964,0.2229,1,1018.1917857142857,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,534.5255952380952,715.1791666666667,0,0,0,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0
2018,7,Northeast Colorado,CO,ALFALFA,GOOD,large square,163.33,166.67,165,3.339999999999975,ALFALFA_GOOD,146.25,18.75,0.1136,1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,7,Northeast Colorado,CO,ALFALFA,PREMIUM,large square,200,200,200,0,ALFALFA_PREMIUM,175,25,0.125,1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,7,Northeast Colorado,CO,ALFALFA,PREMIUM,small square,285,285,285,0,ALFALFA_PREMIUM,200,85,0.2982,1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,7,Northeast Colorado,CO,ALFALFA,SUPREME,large square,220,220,220,0,ALFALFA_SUPREME,200,20,0.0909,1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,7,Northeast Colorado,CO,GRASS,GOOD,large square,190,190,190,0,GRASS_GOOD,250,-60,-0.3158,-1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,7,Northeast Colorado,CO,GRASS,PREMIUM,small square,282.5,297.5,290,15,GRASS_PREMIUM,276.66499999999996,13.335000000000036,0.046,1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,7,Northeast Colorado,CO,GRASS,PREMIUM,large square,208.75,208.75,208.75,0,GRASS_PREMIUM,290,-81.25,-0.3892,-1,903.9575238095238,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,415.36357142857145,506.2522619047619,181.25630952380953,0,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619
2018,8,Northeast Colorado,CO,ALFALFA,FAIR,large square,156,156,156,0,ALFALFA_FAIR,150,6,0.0385,1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,ALFALFA,FAIR,large round,156,156,156,0,ALFALFA_FAIR,156,0,0,0,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,ALFALFA,GOOD,large square,170,172.5,171.25,2.5,ALFALFA_GOOD,165,6.25,0.0365,1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,ALFALFA,PREMIUM,large square,172.5,185,178.75,12.5,ALFALFA_PREMIUM,285,-106.25,-0.5944,-1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,ALFALFA,PREMIUM,small square,285,285,285,0,ALFALFA_PREMIUM,178.75,106.25,0.3728,1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,ALFALFA,UTILITY,large round,156,156,156,0,ALFALFA_UTILITY,130,26,0.1667,1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,ALFALFA,UTILITY,large square,145,156,150.5,11,ALFALFA_UTILITY,156,-5.5,-0.0365,-1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,GRASS,GOOD,large square,190,190,190,0,GRASS_GOOD,190,0,0,0,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,GRASS,PREMIUM,small square,290,290,290,0,GRASS_PREMIUM,208.75,81.25,0.2802,1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,8,Northeast Colorado,CO,GRASS,PREMIUM,large square,195,202.5,198.75,7.5,GRASS_PREMIUM,290,-91.25,-0.4591,-1,915.4646428571428,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,360.00071428571425,341.54214285714284,311.2786904761905,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0
2018,9,Northeast Colorado,CO,ALFALFA,SUPREME,large square,231.67,231.67,231.67,0,ALFALFA_SUPREME,220,11.669999999999987,0.0504,1,797.4497619047619,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,247.77838095238096,224.64733333333334,312.20542857142857,1.2146666666666668,0,439.0815476190476,177.48559523809524,147.1845238095238,0,0
2018,10,Northeast Colorado,CO,ALFALFA,GOOD,large square,175,175,175,0,ALFALFA_GOOD,171.25,3.75,0.0214,1,659.778761904762,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,615.9642857142858,178.6410476190476,106.81695238095237,0,0
2018,10,Northeast Colorado,CO,ALFALFA,PREMIUM,large square,210,240,225,30,ALFALFA_PREMIUM,285,-60,-0.2667,-1,659.778761904762,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,615.9642857142858,178.6410476190476,106.81695238095237,0,0
2018,10,Northeast Colorado,CO,ALFALFA,SUPREME,large square,220,220,220,0,ALFALFA_SUPREME,231.67,-11.669999999999987,-0.053,-1,659.778761904762,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,615.9642857142858,178.6410476190476,106.81695238095237,0,0
2018,10,Northeast Colorado,CO,ALFALFA,UTILITY,large square,140,140,140,0,ALFALFA_UTILITY,150.5,-10.5,-0.075,-1,659.778761904762,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,133.24464285714285,144.58178571428573,207.71714285714287,57.46559523809525,0,615.9642857142858,178.6410476190476,106.81695238095237,0,0
2018,11,Northeast Colorado,CO,ALFALFA,GOOD,large square,185,185,185,0,ALFALFA_GOOD,175,10,0.0541,1,683.8578571428571,615.9642857142858,178.6410476190476,106.81695238095237,0,0,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,640.4032142857143,179.68809523809523,57.25095238095238,0,0
2018,11,Northeast Colorado,CO,ALFALFA,PREMIUM,large square,210,240,225,30,ALFALFA_PREMIUM,225,0,0,0,683.8578571428571,615.9642857142858,178.6410476190476,106.81695238095237,0,0,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,640.4032142857143,179.68809523809523,57.25095238095238,0,0
2018,11,Northeast Colorado,CO,GRASS,GOOD,small square,290,290,290,0,GRASS_GOOD,190,100,0.3448,1,683.8578571428571,615.9642857142858,178.6410476190476,106.81695238095237,0,0,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,640.4032142857143,179.68809523809523,57.25095238095238,0,0
2018,11,Northeast Colorado,CO,GRASS,PREMIUM,large square,215,215,215,0,GRASS_PREMIUM,198.75,16.25,0.0756,1,683.8578571428571,615.9642857142858,178.6410476190476,106.81695238095237,0,0,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,243.2512380952381,198.40257142857143,170.1297142857143,39.55838095238095,5.90247619047619,640.4032142857143,179.68809523809523,57.25095238095238,0,0
2018,12,Northeast Colorado,CO,ALFALFA,UTILITY,large square,175,175,175,0,ALFALFA_UTILITY,140,35,0.2,1,695.082380952381,640.4032142857143,179.68809523809523,57.25095238095238,0,0,615.9642857142858,178.6410476190476,106.81695238095237,0,0,439.0815476190476,177.48559523809524,147.1845238095238,0,0,297.5240476190476,201.87452380952382,141.2347619047619,5.102857142857142,0,632.1752380952381,176.65892857142856,57.28333333333333,0,0
2000,1,San Luis Valley,CO,ALFALFA,FAIR,ton,35,36.25,35.625,1.25,ALFALFA_FAIR,NA,NA,NA,NA,342.71375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.86125,0,0,0,0
2000,1,San Luis Valley,CO,ALFALFA,GOOD,ton,50,62.5,56.25,12.5,ALFALFA_GOOD,NA,NA,NA,NA,342.71375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.86125,0,0,0,0
2000,1,San Luis Valley,CO,ALFALFA,PREMIUM,ton,86.25,102.5,94.375,16.25,ALFALFA_PREMIUM,NA,NA,NA,NA,342.71375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.86125,0,0,0,0
2000,2,San Luis Valley,CO,ALFALFA,FAIR,ton,37.5,40,38.75,2.5,ALFALFA_FAIR,35.625,3.125,0.0806,1,824.3293333333334,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.245,0,0,0,0
2000,2,San Luis Valley,CO,ALFALFA,GOOD,ton,45,60,52.5,15,ALFALFA_GOOD,56.25,-3.75,-0.0714,-1,824.3293333333334,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.245,0,0,0,0
2000,2,San Luis Valley,CO,ALFALFA,PREMIUM,ton,92.5,102.5,97.5,10,ALFALFA_PREMIUM,94.375,3.125,0.0321,1,824.3293333333334,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.245,0,0,0,0
2000,3,San Luis Valley,CO,ALFALFA,FAIR,ton,40,45,42.5,5,ALFALFA_FAIR,38.75,3.75,0.0882,1,1364.575,540.245,0,0,0,0,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2000,3,San Luis Valley,CO,ALFALFA,GOOD,ton,50,60,55,10,ALFALFA_GOOD,52.5,2.5,0.0455,1,1364.575,540.245,0,0,0,0,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2000,3,San Luis Valley,CO,ALFALFA,PREMIUM,ton,100,100,100,0,ALFALFA_PREMIUM,97.5,2.5,0.025,1,1364.575,540.245,0,0,0,0,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2000,4,San Luis Valley,CO,ALFALFA,FAIR,ton,40,45,42.5,5,ALFALFA_FAIR,42.5,0,0,0,1364.575,0,0,0,0,0,540.245,0,0,0,0,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
2000,4,San Luis Valley,CO,ALFALFA,GOOD,ton,50,60,55,10,ALFALFA_GOOD,55,0,0,0,1364.575,0,0,0,0,0,540.245,0,0,0,0,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
2000,4,San Luis Valley,CO,ALFALFA,PREMIUM,ton,100,100,100,0,ALFALFA_PREMIUM,100,0,0,0,1364.575,0,0,0,0,0,540.245,0,0,0,0,1021.86125,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0
2000,5,San Luis Valley,CO,ALFALFA,FAIR,ton,40,45,42.5,5,ALFALFA_FAIR,42.5,0,0,0,1364.575,0,0,0,0,0,0,0,0,0,0,540.245,0,0,0,0,1021.86125,0,0,0,0,0,0,0,0,0
2000,5,San Luis Valley,CO,ALFALFA,GOOD,ton,50,60,55,10,ALFALFA_GOOD,55,0,0,0,1364.575,0,0,0,0,0,0,0,0,0,0,540.245,0,0,0,0,1021.86125,0,0,0,0,0,0,0,0,0
2000,5,San Luis Valley,CO,ALFALFA,PREMIUM,ton,100,100,100,0,ALFALFA_PREMIUM,100,0,0,0,1364.575,0,0,0,0,0,0,0,0,0,0,540.245,0,0,0,0,1021.86125,0,0,0,0,0,0,0,0,0
2000,6,San Luis Valley,CO,ALFALFA,FAIR,ton,42,45,43.5,3,ALFALFA_FAIR,42.5,1,0.023,1,274.61875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.245,0,0,0,0,1089.9566666666667,0,0,0,0
2000,6,San Luis Valley,CO,ALFALFA,GOOD,ton,54,60,57,6,ALFALFA_GOOD,55,2,0.0351,1,274.61875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.245,0,0,0,0,1089.9566666666667,0,0,0,0
2000,6,San Luis Valley,CO,ALFALFA,PREMIUM,ton,98,100,99,2,ALFALFA_PREMIUM,100,-1,-0.0101,-1,274.61875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.245,0,0,0,0,1089.9566666666667,0,0,0,0
2000,7,San Luis Valley,CO,ALFALFA,FAIR,ton,45,48.75,46.875,3.75,ALFALFA_FAIR,43.5,3.375,0.072,1,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.0108333333334,603.5641666666667,0,0,0
2000,7,San Luis Valley,CO,ALFALFA,GOOD,ton,60,63.75,61.875,3.75,ALFALFA_GOOD,57,4.875,0.0788,1,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.0108333333334,603.5641666666667,0,0,0
2000,7,San Luis Valley,CO,ALFALFA,PREMIUM,ton,90,100,95,10,ALFALFA_PREMIUM,99,-4,-0.0421,-1,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.0108333333334,603.5641666666667,0,0,0
2000,8,San Luis Valley,CO,ALFALFA,FAIR,ton,51.25,60,55.625,8.75,ALFALFA_FAIR,46.875,8.75,0.1573,1,512.5996666666667,761.0108333333334,603.5641666666667,0,0,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.7993333333334,176.17499999999998,0,0,0
2000,8,San Luis Valley,CO,ALFALFA,GOOD,ton,70,78.75,74.375,8.75,ALFALFA_GOOD,61.875,12.5,0.1681,1,512.5996666666667,761.0108333333334,603.5641666666667,0,0,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.7993333333334,176.17499999999998,0,0,0
2000,8,San Luis Valley,CO,ALFALFA,PREMIUM,ton,92.5,102.5,97.5,10,ALFALFA_PREMIUM,95,2.5,0.0256,1,512.5996666666667,761.0108333333334,603.5641666666667,0,0,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.7993333333334,176.17499999999998,0,0,0
2000,9,San Luis Valley,CO,ALFALFA,FAIR,ton,55,65,60,10,ALFALFA_FAIR,55.625,4.375,0.0729,1,1148.6220833333334,675.7993333333334,176.17499999999998,0,0,0,761.0108333333334,603.5641666666667,0,0,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,215.95166666666668,0,0,0,0
2000,9,San Luis Valley,CO,ALFALFA,GOOD,ton,75,85,80,10,ALFALFA_GOOD,74.375,5.625,0.0703,1,1148.6220833333334,675.7993333333334,176.17499999999998,0,0,0,761.0108333333334,603.5641666666667,0,0,0,1089.9566666666667,0,0,0,0,0,0,0,0,0,215.95166666666668,0,0,0,0
