month,location,class,variety,grade description,units,transmode,bid_low,bid_high,pricing point,delivery period
2018-12-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.67,3.81,Country Elevators,Cash
2018-12-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,3.7,3.72,Country Elevators,Cash
2018-12-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,8.14,8.31,Terminal Elevators,30 Day Delivery
2018-12-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.92,4.1,Country Elevators,Cash
2018-12-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,4.16,4.27,Country Elevators,Cash
2018-12-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,3.85,4.22,Country Elevators,Cash
2018-12-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,4.06,4.06,Country Elevators,New Crop
2018-12-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,3.82,3.9,Country Elevators,Cash
2018-12-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,3.91,4.17,Country Elevators,Cash
2018-12-01,"Hopewell, VA",YELLOW,,US NO 2,Bushel,Truck,3.82,3.82,Country Elevators,New Crop
2018-12-01,"Middle Peninsula, VA",YELLOW,,US NO 2,Bushel,Truck,3.75,3.75,Country Elevators,Cash
2018-12-01,"Middle Peninsula, VA",YELLOW,,US NO 2,Bushel,Truck,3.82,3.82,Country Elevators,New Crop
2018-12-01,"Norfolk Producer, VA",YELLOW,,US NO 2,Bushel,Truck,3.68,3.68,Country Elevators,Cash
2018-12-01,"Norfolk Terminal, VA",YELLOW,,US NO 2,Bushel,Truck,4.02,4.02,Terminal Elevators,Cash
2018-12-01,"Norfolk Terminal, VA",YELLOW,,US NO 2,Bushel,Truck,4.12,4.12,Terminal Elevators,New Crop
2018-12-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.02,4.02,Country Elevators,Cash
2018-12-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,4.32,4.32,Country Elevators,New Crop
2018-12-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,3.86,4.24,Country Elevators,Cash
2018-12-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,4.3,4.4,Country Elevators,New Crop
2018-12-01,"Central Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.51,3.52,Country Elevators,Cash
2018-12-01,"Northern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.13,3.37,Country Elevators,Cash
2018-12-01,"Southern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,3.38,3.57,Country Elevators,Cash
2018-12-01,"Wyoming, WY",YELLOW,,US NO 2,Bushel,Truck,3.52,3.58,Country Elevators,Cash
2004-01-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,2.54,2.54,Country Elevators,Cash
2004-01-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,2.65,2.65,Country Elevators,Cash
2004-01-01,"Helena, AR",YELLOW,,US NO 2,Bushel,Truck,2.62,2.62,Country Elevators,Cash
2004-01-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,2.67,2.67,Country Elevators,Cash
2004-01-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,2.67,2.67,Country Elevators,Cash
2004-01-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,2.54,2.54,Country Elevators,Cash
2004-01-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,6.62,6.62,Mills and Processors,10 Day Delivery
2004-01-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,6.33,6.38,Mills and Processors,10 Day Delivery
2004-01-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,6.13,6.19,Mills and Processors,10 Day Delivery
2004-01-01,"Denver, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,2.69,2.7,Terminal Elevators,Cash
2004-01-01,"East Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,2.55,2.7,Country Elevators,Cash
2004-01-01,"North Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,2.69,2.8,Country Elevators,Cash
2004-01-01,"Northeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,2.45,2.6,Country Elevators,Cash
2004-01-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,2.73,2.77,Country Elevators,Cash
2004-01-01,"Southwest Nebraska / Southeast Wyoming, CO",YELLOW,,US NO 2,Bushel,Truck,2.41,2.55,Country Elevators,Cash
2004-01-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,2.54,2.54,Barge Loading Elevators,Cash
2004-01-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,2.56,2.57,Barge Loading Elevators,Cash
2004-01-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.35,2.4,Country Elevators,Cash
2004-01-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.34,2.54,Country Elevators,Cash
2004-01-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.36,2.43,Country Elevators,Cash
2004-01-01,"Sorth Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.4,2.5,Country Elevators,Cash
2004-01-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.38,2.49,Country Elevators,Cash
2004-01-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.34,2.48,Country Elevators,Cash
2004-01-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.52,2.52,Country Elevators,Cash
2004-01-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.62,2.66,Mills and Processors,15 Day Delivery
2004-01-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.6,2.63,Terminal Elevators,30 Day Delivery
2004-01-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.66,2.69,Mills and Processors,30 Day Delivery
2004-01-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.58,2.61,Terminal Elevators,15 Day Delivery
2004-01-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.6,2.66,Mills and Processors,Cash
2004-01-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,2.58,2.59,Barge Loading Elevators,Cash
2004-01-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.57,2.61,Barge Loading Elevators,Cash
2004-01-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,2.57,2.62,Country Elevators,Cash
2004-01-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.46,2.55,Country Elevators,Cash
2004-01-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.41,2.49,Country Elevators,Cash
2004-01-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.46,2.59,Country Elevators,Cash
2004-01-01,"South of St. Louis, IL",YELLOW,,US NO 2,Bushel,Truck,2.64,2.68,Barge Loading Elevators,Cash
2004-01-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,2.5,2.59,Country Elevators,Cash
2004-01-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,2.54,2.63,Country Elevators,Cash
2004-01-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.41,2.47,Country Elevators,Cash
2004-01-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,2.68,2.71,Barge Loading Elevators,Cash
2004-01-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,2.6,2.78,Country Elevators,Cash
2004-01-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,2.4,2.74,Mills and Processors,Cash
2004-01-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,2.68,2.86,Mills and Processors,Cash
2004-01-01,"Louisville, KY",WHITE,,US NO 2,Bushel,Truck,2.68,2.86,Mills and Processors,Cash
2004-01-01,"Louisville, KY",YELLOW,,US NO 2,Bushel,Truck,2.4,2.74,Mills and Processors,Cash
2004-01-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,2.94,2.95,Export Elevators,30 Day Delivery
2004-01-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,2.48,2.48,Mills and Processors,Cash
2004-01-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,2.47,2.47,Terminal Elevators,20 Day Delivery
2004-01-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,2.36,2.42,Country Elevators,Cash
2004-01-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.54,2.55,Country Elevators,Cash
2004-01-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,2.63,2.64,Terminal Elevators,Cash
2004-01-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,2.83,2.88,Terminal Elevators,Cash
2004-01-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,2.55,2.58,Country Elevators,Cash
2004-01-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.46,2.51,Country Elevators,Cash
2004-01-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.35,2.54,Country Elevators,Cash
2004-01-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.48,2.55,Country Elevators,Cash
2004-01-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,2.65,2.68,Country Elevators,Cash
2004-01-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Rail,2.48,2.48,Country Elevators,Cash
2004-01-01,"S.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.76,2.89,Country Elevators,Cash
2004-01-01,"St. Joseph, MO",YELLOW,,US NO 2,Bushel,Truck,2.58,2.58,Terminal Elevators,Cash
2004-01-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Truck,2.71,2.73,Terminal Elevators,Cash
2004-01-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Barge,2.71,2.73,Terminal Elevators,Cash
2004-01-01,"West Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.53,2.68,Country Elevators,Cash
2004-01-01,"Omaha-Council Bluffs Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,2.48,2.5,Country Elevators,Cash
2004-01-01,"Rural Nebraska Elevator Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,2.39,2.55,Country Elevators,Cash
2004-01-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Cwt,Truck,5.1,5.34,Country Elevators,Cash
2004-01-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Bushel,Truck,2.86,2.99,Country Elevators,Cash
2004-01-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,2.65,2.68,Barge Loading Elevators,Cash
2004-01-01,"South Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,2.51,2.57,Country Elevators,Cash
2004-01-01,"Toledo, OH",YELLOW,,US NO 2,Bushel,Truck,2.55,2.58,Terminals-Mills-Processors-Exporters,Cash
2004-01-01,"Afton, OK",YELLOW,,US NO 2,Bushel,Truck,2.64,2.64,Country Elevators,Cash
2004-01-01,"Keyes, OK",YELLOW,,US NO 2,Bushel,Truck,2.79,2.79,Country Elevators,Cash
2004-01-01,"Manchester, OK",YELLOW,,US NO 2,Bushel,Truck,2.67,2.67,Country Elevators,Cash
2004-01-01,"Miami, OK",YELLOW,,US NO 2,Bushel,Truck,2.64,2.64,Country Elevators,Cash
2004-01-01,"Ponca City, OK",YELLOW,,US NO 2,Bushel,Truck,2.64,2.64,Country Elevators,Cash
2004-01-01,"Portland, OR",YELLOW,,US NO 2,Ton,Rail,124.18,129.38,Mills and Processors,30 Day Delivery
2004-01-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Truck,5.87,6.34,Feeders and Dairies,30 Day Delivery
2004-01-01,"Portland, OR",YELLOW,,US NO 2,Ton,Truck,117.33,126.88,Feeders and Dairies,30 Day Delivery
2004-01-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Truck,6.21,6.62,Mills and Processors,30 Day Delivery
2004-01-01,"Portland, OR",YELLOW,,US NO 2,Ton,Truck,124.23,132.46,Mills and Processors,30 Day Delivery
2004-01-01,"Portland, OR",YELLOW,,US NO 3,Bushel,Rail-Barge,3.32,3.32,FOB Vessel,60 Day Delivery
2004-01-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Rail,6.21,6.47,Mills and Processors,30 Day Delivery
2004-01-01,"Alcolu, SC",YELLOW,,US NO 2,Bushel,Truck,2.46,2.46,Country Elevators,Cash
2004-01-01,"Bennettsville, SC",YELLOW,,US NO 2,Bushel,Truck,2.46,2.46,Country Elevators,Cash
2004-01-01,"Cassatt, SC",YELLOW,,US NO 2,Bushel,Truck,2.86,2.86,Mills and Processors,Cash
2004-01-01,"Corn Processors, SC",YELLOW,,US NO 2,Bushel,Truck,2.67,2.98,Mills and Processors,Cash
2004-01-01,"Estill, SC",YELLOW,,US NO 2,Bushel,Truck,2.59,2.59,Country Elevators,Cash
2004-01-01,"Florence, SC",YELLOW,,US NO 2,Bushel,Truck,2.46,2.46,Country Elevators,Cash
2004-01-01,"Hamer, SC",YELLOW,,US NO 2,Bushel,Truck,2.88,2.88,Country Elevators,Cash
2004-01-01,"Kingstree, SC",YELLOW,,US NO 2,Bushel,Truck,2.5,2.5,Country Elevators,Cash
2004-01-01,"Latta, SC",YELLOW,,US NO 2,Bushel,Truck,2.46,2.46,Country Elevators,Cash
2004-01-01,"Lynchburg, SC",YELLOW,,US NO 2,Bushel,Truck,2.46,2.46,Country Elevators,Cash
2004-01-01,"Monetta, SC",YELLOW,,US NO 2,Bushel,Truck,2.84,2.84,Mills and Processors,Cash
2004-01-01,"Orangeburg, SC",YELLOW,,US NO 2,Bushel,Truck,2.65,2.93,Mills and Processors,Cash
2004-01-01,"Sumter, SC",YELLOW,,US NO 2,Bushel,Truck,2.93,2.93,Mills and Processors,Cash
2004-01-01,"East River-So. Dakota, SD",YELLOW,,US NO 2,Bushel,Truck,2.27,2.42,Country Elevators,Cash
2004-01-01,"Lower Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,2.66,2.67,Country Elevators,Cash
2004-01-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,2.71,2.73,Terminal Elevators,Cash
2004-01-01,"Memphis, TN",YELLOW,,US NO 2,Bushel,Truck-Rail-Barge,2.63,2.64,Terminal Elevators,New Crop
2004-01-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,2.64,2.68,Barge Loading Elevators,Cash
2004-01-01,"North West Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,2.6,2.7,Country Elevators,Cash
2004-01-01,"Upper Middle Tennessee, TN",YELLOW,,US NO 2,Bushel,Truck,2.58,2.67,Country Elevators,Cash
2004-01-01,"Txphgrn-Elevator Offers & Bids, TX",YELLOW,,US NO 2,Cwt,Truck-Rail,5.5,5.58,Terminal Elevators,30 Day Delivery
2004-01-01,"Txphgrn-North Of Canadian, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.81,2.87,Country Elevators,Cash
2004-01-01,"Txphgrn-South Of Line, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.76,2.84,Country Elevators,Cash
2004-01-01,"Txphgrn-Triangle, TX",YELLOW,,US NO 2,Bushel,Truck-Rail,2.8,2.91,Country Elevators,Cash
2004-01-01,"Ogden, UT",YELLOW,,US NO 2,Cwt,Truck,5.18,5.25,Terminal Elevators,Cash
2004-01-01,"Culpeper, VA",YELLOW,,US NO 2,Bushel,Truck,2.71,2.85,Country Elevators,Cash
2004-01-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,2.58,2.58,Country Elevators,New Crop
2004-01-01,"Eastern Shore, VA",YELLOW,,US NO 2,Bushel,Truck,2.58,2.59,Country Elevators,Cash
2004-01-01,"Harrisonburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.86,3.15,Country Elevators,Cash
2004-01-01,"Petersburg, VA",YELLOW,,US NO 2,Bushel,Truck,2.82,2.82,Country Elevators,Cash
2004-01-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,2.6,2.6,Country Elevators,New Crop
2004-01-01,"Richmond, VA",YELLOW,,US NO 2,Bushel,Truck,2.81,2.81,Country Elevators,Cash
2004-01-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,2.59,2.59,Country Elevators,New Crop
2004-01-01,"Tappahannock, VA",YELLOW,,US NO 2,Bushel,Truck,2.79,2.79,Country Elevators,Cash
2004-01-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,2.62,2.64,Country Elevators,New Crop
2004-01-01,"Wakefield, VA",YELLOW,,US NO 2,Bushel,Truck,2.63,2.82,Country Elevators,Cash
2004-01-01,"Central Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,2.41,2.5,Country Elevators,Cash
2004-01-01,"Northern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,2.46,2.52,Country Elevators,Cash
2004-01-01,"Southern Nebraska Panhandle, WY",YELLOW,,US NO 2,Bushel,Truck,2.39,2.55,Country Elevators,Cash
2004-01-01,"Wyoming, WY",YELLOW,,US NO 2,Bushel,Truck,2.5,2.57,Country Elevators,Cash
2004-02-01,"Augusta, AR",YELLOW,,US NO 2,Bushel,Truck,2.72,2.72,Country Elevators,Cash
2004-02-01,"Blytheville, AR",YELLOW,,US NO 2,Bushel,Truck,2.83,2.83,Country Elevators,Cash
2004-02-01,"Helena, AR",YELLOW,,US NO 2,Bushel,Truck,2.8,2.8,Country Elevators,Cash
2004-02-01,"Old Town/Elaine, AR",YELLOW,,US NO 2,Bushel,Truck,2.8,2.8,Country Elevators,Cash
2004-02-01,"Osceola, AR",YELLOW,,US NO 2,Bushel,Truck,2.85,2.85,Country Elevators,Cash
2004-02-01,"Pine Bluff, AR",YELLOW,,US NO 2,Bushel,Truck,2.72,2.72,Country Elevators,Cash
2004-02-01,"Los Angeles, CA",YELLOW,,US NO 2,Cwt,Rail,6.85,6.86,Mills and Processors,10 Day Delivery
2004-02-01,"Petaluma, CA",YELLOW,,US NO 2,Cwt,Truck,6.64,6.68,Mills and Processors,10 Day Delivery
2004-02-01,"Stockton - Modesto - Oakdale - Turlock, CA",YELLOW,,US NO 2,Cwt,Truck,6.38,6.45,Mills and Processors,10 Day Delivery
2004-02-01,"Denver, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,2.83,2.84,Terminal Elevators,Cash
2004-02-01,"East Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,2.71,2.83,Country Elevators,Cash
2004-02-01,"North Central Colorado, CO",YELLOW,,US NO 2,Bushel,Truck-Rail,2.82,2.91,Country Elevators,Cash
2004-02-01,"Northeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,2.6,2.73,Country Elevators,Cash
2004-02-01,"Southeast Colorado, CO",YELLOW,,US NO 2,Bushel,Truck,2.88,2.93,Country Elevators,Cash
2004-02-01,"Southwest Nebraska / Southeast Wyoming, CO",YELLOW,,US NO 2,Bushel,Truck,2.57,2.71,Country Elevators,Cash
2004-02-01,"Mississippi River & Northern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,2.74,2.74,Barge Loading Elevators,Cash
2004-02-01,"Mississippi River & Southern Iowa, IA",YELLOW,,US NO 2,Bushel,Barge,2.74,2.76,Barge Loading Elevators,Cash
2004-02-01,"North Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.53,2.59,Country Elevators,Cash
2004-02-01,"North East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.49,2.7,Country Elevators,Cash
2004-02-01,"North West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.56,2.64,Country Elevators,Cash
2004-02-01,"Sorth Central Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.59,2.7,Country Elevators,Cash
2004-02-01,"South East Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.57,2.68,Country Elevators,Cash
2004-02-01,"South West Iowa, IA",YELLOW,,US NO 2,Bushel,Truck,2.54,2.63,Country Elevators,Cash
2004-02-01,"Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.72,2.72,Country Elevators,Cash
2004-02-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.82,2.88,Mills and Processors,30 Day Delivery
2004-02-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.77,2.82,Terminal Elevators,30 Day Delivery
2004-02-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.75,2.81,Terminal Elevators,15 Day Delivery
2004-02-01,"Chicago, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.78,2.85,Mills and Processors,15 Day Delivery
2004-02-01,"Decatur-Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.8,2.86,Mills and Processors,Cash
2004-02-01,"Illinois River North of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck,2.78,2.79,Barge Loading Elevators,Cash
2004-02-01,"Illinois River South of Peoria, IL",YELLOW,,US NO 2,Bushel,Truck-Rail,2.77,2.81,Barge Loading Elevators,Cash
2004-02-01,"L.Egypt, IL",YELLOW,,US NO 2,Bushel,Truck,2.77,2.8,Country Elevators,Cash
2004-02-01,"North Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.66,2.74,Country Elevators,Cash
2004-02-01,"Northern Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.6,2.66,Country Elevators,Cash
2004-02-01,"South Central Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.67,2.79,Country Elevators,Cash
2004-02-01,"South of St. Louis, IL",YELLOW,,US NO 2,Bushel,Truck,2.85,2.88,Barge Loading Elevators,Cash
2004-02-01,"W.S. West, IL",YELLOW,,US NO 2,Bushel,Truck,2.71,2.76,Country Elevators,Cash
2004-02-01,"Wabash, IL",YELLOW,,US NO 2,Bushel,Truck,2.74,2.81,Country Elevators,Cash
2004-02-01,"Western Illinois, IL",YELLOW,,US NO 2,Bushel,Truck,2.6,2.66,Country Elevators,Cash
2004-02-01,"Mt. Vernon - Evansville, IN",YELLOW,,US NO 2,Bushel,Truck,2.89,2.9,Barge Loading Elevators,Cash
2004-02-01,"Western Kansas, KS",YELLOW,,US NO 2,Bushel,Truck-Rail,2.76,2.93,Country Elevators,Cash
2004-02-01,"Kentucky, KY",YELLOW,,US NO 2,Bushel,Truck,2.6,2.9,Mills and Processors,Cash
2004-02-01,"Kentucky, KY",WHITE,,US NO 2,Bushel,Truck,2.82,2.98,Mills and Processors,Cash
2004-02-01,"Louisville, KY",WHITE,,US NO 2,Bushel,Truck,2.82,2.98,Mills and Processors,Cash
2004-02-01,"Louisville, KY",YELLOW,,US NO 2,Bushel,Truck,2.6,2.9,Mills and Processors,Cash
2004-02-01,"Louisiana Gulf, LA",YELLOW,,US NO 2,Bushel,Barge,3.12,3.12,Export Elevators,30 Day Delivery
2004-02-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Rail,2.67,2.67,Mills and Processors,Cash
2004-02-01,"Minneapolis, MN",YELLOW,,US NO 2,Bushel,Truck,2.67,2.67,Terminal Elevators,20 Day Delivery
2004-02-01,"Southern Minnesota, MN",YELLOW,,US NO 2,Bushel,Truck,2.56,2.65,Country Elevators,Cash
2004-02-01,"Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.71,2.73,Country Elevators,Cash
2004-02-01,"Kansas City, MO",YELLOW,,US NO 2,Bushel,Truck,2.74,2.76,Terminal Elevators,Cash
2004-02-01,"Kansas City, MO",WHITE,,US NO 2,Bushel,Rail,2.96,3.02,Terminal Elevators,Cash
2004-02-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,2.75,2.78,Country Elevators,Cash
2004-02-01,"N.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.65,2.68,Country Elevators,Cash
2004-02-01,"N.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.5,2.72,Country Elevators,Cash
2004-02-01,"North Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.63,2.79,Country Elevators,Cash
2004-02-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Barge,2.84,2.88,Country Elevators,Cash
2004-02-01,"S.E. Missouri, MO",YELLOW,,US NO 2,Bushel,Rail,2.66,2.66,Country Elevators,Cash
2004-02-01,"S.W. Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.81,2.94,Country Elevators,Cash
2004-02-01,"St. Joseph, MO",YELLOW,,US NO 2,Bushel,Truck,2.73,2.73,Terminal Elevators,Cash
2004-02-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Barge,2.93,2.93,Terminal Elevators,Cash
2004-02-01,"St. Louis, MO",YELLOW,,US NO 2,Bushel,Truck,2.93,2.93,Terminal Elevators,Cash
2004-02-01,"West Central Missouri, MO",YELLOW,,US NO 2,Bushel,Truck,2.72,3.09,Country Elevators,Cash
2004-02-01,"Omaha-Council Bluffs Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,2.67,2.68,Country Elevators,Cash
2004-02-01,"Rural Nebraska Elevator Grain Bids, NE",YELLOW,,US NO 2,Bushel,Truck,2.53,2.71,Country Elevators,Cash
2004-02-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Bushel,Truck,3,3.15,Country Elevators,Cash
2004-02-01,"Eastern New Mexico, NM",YELLOW,,US NO 2,Cwt,Truck,5.35,5.62,Country Elevators,Cash
2004-02-01,"Cincinnati, OH",YELLOW,,US NO 2,Bushel,Truck,2.85,2.89,Barge Loading Elevators,Cash
2004-02-01,"South Ohio, OH",YELLOW,,US NO 2,Bushel,Truck,2.72,2.76,Country Elevators,Cash
2004-02-01,"Toledo, OH",YELLOW,,US NO 2,Bushel,Truck,2.74,2.76,Terminals-Mills-Processors-Exporters,Cash
2004-02-01,"Afton, OK",YELLOW,,US NO 2,Bushel,Truck,2.73,2.73,Country Elevators,Cash
2004-02-01,"Alva, Oklahoma, OK",YELLOW,,US NO 2,Bushel,Truck,2.61,2.61,Country Elevators,Cash
2004-02-01,"Keyes, OK",YELLOW,,US NO 2,Bushel,Truck,2.95,2.95,Country Elevators,Cash
2004-02-01,"Kingfisher, OK",YELLOW,,US NO 2,Bushel,Truck,8.63,8.63,Country Elevators,Cash
2004-02-01,"Manchester, OK",YELLOW,,US NO 2,Bushel,Truck,2.83,2.83,Country Elevators,Cash
2004-02-01,"Miami, OK",YELLOW,,US NO 2,Bushel,Truck,2.73,2.73,Country Elevators,Cash
2004-02-01,"Ponca City, OK",YELLOW,,US NO 2,Bushel,Truck,2.8,2.8,Country Elevators,Cash
2004-02-01,"Portland, OR",YELLOW,,US NO 2,Cwt,Truck,6.26,6.79,Feeders and Dairies,30 Day Delivery
2004-02-01,"Portland, OR",YELLOW,,US NO 2,Ton,Rail,131.36,138.32,Mills and Processors,30 Day Delivery
