year,month,location,state,class,grade,units,bid_low,bid_high,date,bid_avg,spread,quality,price_lag,date_diff,price_diff,price_diff_adj,diff_pct,diff_pct_adj,price_inc,price_dev,dev_cat,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus
2009,3,Northeast Colorado,CO,GRASS,PREMIUM,Small square,250,290,2009-03-01,270,40,GRASS_PREMIUM,270,1,0,0,0,0,0,0,0,4.6969460000000005,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,21.7892125,0,0,0,0,0,19.90654,8.181744,0,0,0,0
2009,3,Northeast Colorado,CO,GRASS,PREMIUM,Large Square,160,170,2009-03-01,165,10,GRASS_PREMIUM,165,1,0,0,0,0,0,0,0,4.6969460000000005,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,21.7892125,0,0,0,0,0,19.90654,8.181744,0,0,0,0
2009,3,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,250,290,2009-03-01,270,40,GRASS_PREMIUM,270,1,0,0,0,0,0,0,0,4.6969460000000005,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,21.7892125,0,0,0,0,0,19.90654,8.181744,0,0,0,0
2009,4,Northeast Colorado,CO,ALFALFA,GOOD,Small square,155,185,2009-04-01,170,30,ALFALFA_GOOD,170,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,4,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,155,185,2009-04-01,170,30,ALFALFA_GOOD,170,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,4,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,250,275,2009-04-01,262.5,25,ALFALFA_PREMIUM,262.5,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,4,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,250,275,2009-04-01,262.5,25,ALFALFA_PREMIUM,262.5,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,4,Northeast Colorado,CO,GRASS,GOOD,Large Square,130,130,2009-04-01,130,0,GRASS_GOOD,130,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,4,Northeast Colorado,CO,GRASS,PREMIUM,Small square,250,290,2009-04-01,270,40,GRASS_PREMIUM,270,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,4,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,250,290,2009-04-01,270,40,GRASS_PREMIUM,270,1,0,0,0,0,0,0,0,11.556975,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,25.31301,0,0,0,0,0,18.86391,2.364335,0,0,0,0
2009,5,Northeast Colorado,CO,ALFALFA,GOOD,Small square,155,185,2009-05-01,170,30,ALFALFA_GOOD,170,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,5,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,155,185,2009-05-01,170,30,ALFALFA_GOOD,170,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,5,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,250,275,2009-05-01,262.5,25,ALFALFA_PREMIUM,262.5,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,5,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,250,275,2009-05-01,262.5,25,ALFALFA_PREMIUM,262.5,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,5,Northeast Colorado,CO,GRASS,GOOD,Large Square,130,130,2009-05-01,130,0,GRASS_GOOD,130,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,5,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,250,290,2009-05-01,270,40,GRASS_PREMIUM,270,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,5,Northeast Colorado,CO,GRASS,PREMIUM,Small square,250,290,2009-05-01,270,40,GRASS_PREMIUM,270,1,0,0,0,0,0,0,0,22.8306325,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,25.3240925,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,FAIR,Large Square,95,100,2009-06-01,97.5,5,ALFALFA_FAIR,115,3,-17.5,-5.833333333333333,-17.95,-5.9799999999999995,-1,-1,-1,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,GOOD,Small square,151.25,166.25,2009-06-01,158.75,15,ALFALFA_GOOD,170,1,-11.25,-11.25,-7.090000000000001,-7.090000000000001,-1,-1,-1,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,151.25,166.25,2009-06-01,158.75,15,ALFALFA_GOOD,170,1,-11.25,-11.25,-7.090000000000001,-7.090000000000001,-1,-1,-1,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,GOOD,Large Square,110,120,2009-06-01,115,10,ALFALFA_GOOD,145,4,-30,-7.5,-26.090000000000003,-6.52,-1,-1,-1,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,220,252.5,2009-06-01,236.25,32.5,ALFALFA_PREMIUM,262.5,1,-26.25,-26.25,-11.110000000000001,-11.110000000000001,-1,-2,-2,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,PREMIUM,Large Square,150,150,2009-06-01,150,0,ALFALFA_PREMIUM,165,4,-15,-3.75,-10,-2.5,-1,-0,0,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,220,252.5,2009-06-01,236.25,32.5,ALFALFA_PREMIUM,262.5,1,-26.25,-26.25,-11.110000000000001,-11.110000000000001,-1,-2,-2,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,GRASS,GOOD,Large Square,130,130,2009-06-01,130,0,GRASS_GOOD,130,1,0,0,0,0,0,0,0,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,GRASS,PREMIUM,Small square,250,282.5,2009-06-01,266.25,32.5,GRASS_PREMIUM,270,1,-3.75,-3.75,-1.41,-1.41,-1,-0,0,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,6,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,250,282.5,2009-06-01,266.25,32.5,GRASS_PREMIUM,270,1,-3.75,-3.75,-1.41,-1.41,-1,-0,0,31.447986,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,25.1000275,0,0,0,0,0,1.337234,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,FAIR,Large Square,90,100,2009-07-01,95,10,ALFALFA_FAIR,97.5,1,-2.5,-2.5,-2.63,-2.63,-1,-0,0,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,GOOD,Large Square,110,124,2009-07-01,117,14,ALFALFA_GOOD,115,1,2,2,1.71,1.71,1,0,0,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,GOOD,Small square,150,160,2009-07-01,155,10,ALFALFA_GOOD,158.75,1,-3.75,-3.75,-2.42,-2.42,-1,-0,0,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,150,160,2009-07-01,155,10,ALFALFA_GOOD,158.75,1,-3.75,-3.75,-2.42,-2.42,-1,-0,0,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,203,214,2009-07-01,208.5,11,ALFALFA_PREMIUM,236.25,1,-27.75,-27.75,-13.309999999999999,-13.309999999999999,-1,-3,-3,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,203,214,2009-07-01,208.5,11,ALFALFA_PREMIUM,236.25,1,-27.75,-27.75,-13.309999999999999,-13.309999999999999,-1,-3,-3,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,SUPREME,Small Square,215,215,2009-07-01,215,0,ALFALFA_SUPREME,212.5,10,2.5,0.25,1.16,0.12,1,0,0,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,ALFALFA,SUPREME,Small square,215,215,2009-07-01,215,0,ALFALFA_SUPREME,212.5,10,2.5,0.25,1.16,0.12,1,0,0,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,GRASS,FAIR,Large Round,95,95,2009-07-01,95,0,GRASS_FAIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,235,263,2009-07-01,249,28,GRASS_PREMIUM,266.25,1,-17.25,-17.25,-6.93,-6.93,-1,-1,-1,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,7,Northeast Colorado,CO,GRASS,PREMIUM,Small square,235,263,2009-07-01,249,28,GRASS_PREMIUM,266.25,1,-17.25,-17.25,-6.93,-6.93,-1,-2,-2,32.6325675,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,19.90654,8.181744,0,0,0,0,0.15266250000000003,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,FAIR,Small Square,120,120,2009-08-01,120,0,ALFALFA_FAIR,140,13,-20,-1.5384615384615385,-16.669999999999998,-1.28,-1,-0,0,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,FAIR,Small square,120,120,2009-08-01,120,0,ALFALFA_FAIR,140,13,-20,-1.5384615384615385,-16.669999999999998,-1.28,-1,-0,0,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,FAIR,Large Square,80,85,2009-08-01,82.5,5,ALFALFA_FAIR,95,1,-12.5,-12.5,-15.15,-15.15,-1,-2,-2,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,GOOD,Large Square,100,120,2009-08-01,110,20,ALFALFA_GOOD,117,1,-7,-7,-6.36,-6.36,-1,-1,-1,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,130,160,2009-08-01,145,30,ALFALFA_GOOD,155,1,-10,-10,-6.9,-6.9,-1,-1,-1,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,GOOD,Small square,130,160,2009-08-01,145,30,ALFALFA_GOOD,155,1,-10,-10,-6.9,-6.9,-1,-1,-1,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,185,200,2009-08-01,192.5,15,ALFALFA_PREMIUM,208.5,1,-16,-16,-8.309999999999999,-8.309999999999999,-1,-2,-2,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,185,200,2009-08-01,192.5,15,ALFALFA_PREMIUM,208.5,1,-16,-16,-8.309999999999999,-8.309999999999999,-1,-2,-2,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,SUPREME,Small square,210,210,2009-08-01,210,0,ALFALFA_SUPREME,215,1,-5,-5,-2.3800000000000003,-2.3800000000000003,-1,-4,-4,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,ALFALFA,SUPREME,Small Square,210,210,2009-08-01,210,0,ALFALFA_SUPREME,215,1,-5,-5,-2.3800000000000003,-2.3800000000000003,-1,-0,0,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,GRASS,FAIR,Large Round,95,95,2009-08-01,95,0,GRASS_FAIR,95,1,0,0,0,0,0,0,0,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,GRASS,PREMIUM,Small square,225,265,2009-08-01,245,40,GRASS_PREMIUM,249,1,-4,-4,-1.63,-1.63,-1,-0,0,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,8,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,225,265,2009-08-01,245,40,GRASS_PREMIUM,249,1,-4,-4,-1.63,-1.63,-1,-0,0,32.78523,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,18.86391,2.364335,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,FAIR,Small Square,111.25,116.25,2009-09-01,113.75,5,ALFALFA_FAIR,120,1,-6.25,-6.25,-5.489999999999999,-5.489999999999999,-1,-2,-2,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,FAIR,Large Square,80,85,2009-09-01,82.5,5,ALFALFA_FAIR,82.5,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,FAIR,Small square,111.25,116.25,2009-09-01,113.75,5,ALFALFA_FAIR,120,1,-6.25,-6.25,-5.489999999999999,-5.489999999999999,-1,-2,-2,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,GOOD,Small square,130,160,2009-09-01,145,30,ALFALFA_GOOD,145,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,130,160,2009-09-01,145,30,ALFALFA_GOOD,145,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,185,200,2009-09-01,192.5,15,ALFALFA_PREMIUM,192.5,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,185,200,2009-09-01,192.5,15,ALFALFA_PREMIUM,192.5,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,SUPREME,Small square,210,210,2009-09-01,210,0,ALFALFA_SUPREME,210,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,ALFALFA,SUPREME,Small Square,210,210,2009-09-01,210,0,ALFALFA_SUPREME,210,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,FAIR,Large Round,95,95,2009-09-01,95,0,GRASS_FAIR,95,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,GOOD,Large Round,95,95,2009-09-01,95,0,GRASS_GOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,GOOD,Small square,225,265,2009-09-01,245,40,GRASS_GOOD,213.75,27,31.25,1.1574074074074074,12.76,0.47000000000000003,1,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,GOOD,Small Square,225,265,2009-09-01,245,40,GRASS_GOOD,213.75,27,31.25,1.1574074074074074,12.76,0.47000000000000003,1,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,PREMIUM,Large Round,95,95,2009-09-01,95,0,GRASS_PREMIUM,195,28,-100,-3.5714285714285716,-105.25999999999999,-3.7600000000000002,-1,-2,-2,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,PREMIUM,Small square,225,265,2009-09-01,245,40,GRASS_PREMIUM,245,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,9,Northeast Colorado,CO,GRASS,PREMIUM,Small Square,225,265,2009-09-01,245,40,GRASS_PREMIUM,245,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,9.5116225,0.44296500000000005,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,FAIR,Small square,120,120,2009-10-01,120,0,ALFALFA_FAIR,113.75,1,6.25,6.25,5.21,5.21,1,2,2,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,FAIR,Small Square,120,120,2009-10-01,120,0,ALFALFA_FAIR,113.75,1,6.25,6.25,5.21,5.21,1,2,2,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,FAIR,Large Square,80,85,2009-10-01,82.5,5,ALFALFA_FAIR,82.5,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,GOOD,Small square,122,160,2009-10-01,141,38,ALFALFA_GOOD,145,1,-4,-4,-2.8400000000000003,-2.8400000000000003,-1,-0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,GOOD,Small Square,122,160,2009-10-01,141,38,ALFALFA_GOOD,145,1,-4,-4,-2.8400000000000003,-2.8400000000000003,-1,-0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,PREMIUM,Small square,182,200,2009-10-01,191,18,ALFALFA_PREMIUM,192.5,1,-1.5,-1.5,-0.79,-0.79,-1,-0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,PREMIUM,Small Square,182,200,2009-10-01,191,18,ALFALFA_PREMIUM,192.5,1,-1.5,-1.5,-0.79,-0.79,-1,-0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,SUPREME,Small Square,210,210,2009-10-01,210,0,ALFALFA_SUPREME,210,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
2009,10,Northeast Colorado,CO,ALFALFA,SUPREME,Small square,210,210,2009-10-01,210,0,ALFALFA_SUPREME,210,1,0,0,0,0,0,0,0,32.78523,0,0,0,0,0,0,0,0,0,0,0,0,0.15266250000000003,0,0,0,0,0,1.337234,0,0,0,0,0,0,0,0,0,0,0
