date,year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,dry_area,drought_area_pct,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period,SPEI3_avg,SPEI3_min,SPEI3_max,SPEI3_avg_lag1,SPEI3_min_lag1,SPEI3_max_lag1,SPEI3_avg_lag2,SPEI3_min_lag2,SPEI3_max_lag2,SPEI3_avg_lag3,SPEI3_min_lag3,SPEI3_max_lag3,SPEI3_avg_lag4,SPEI3_min_lag4,SPEI3_max_lag4,SPEI4_avg,SPEI4_min,SPEI4_max,SPEI4_avg_lag1,SPEI4_min_lag1,SPEI4_max_lag1,SPEI4_avg_lag2,SPEI4_min_lag2,SPEI4_max_lag2,SPEI4_avg_lag3,SPEI4_min_lag3,SPEI4_max_lag3,SPEI4_avg_lag4,SPEI4_min_lag4,SPEI4_max_lag4,SPEI6_avg,SPEI6_min,SPEI6_max,SPEI6_avg_lag1,SPEI6_min_lag1,SPEI6_max_lag1,SPEI6_avg_lag2,SPEI6_min_lag2,SPEI6_max_lag2,SPEI6_avg_lag3,SPEI6_min_lag3,SPEI6_max_lag3,SPEI6_avg_lag4,SPEI6_min_lag4,SPEI6_max_lag4,SPEI12_avg,SPEI12_min,SPEI12_max,SPEI12_avg_lag1,SPEI12_min_lag1,SPEI12_max_lag1,SPEI12_avg_lag2,SPEI12_min_lag2,SPEI12_max_lag2,SPEI12_avg_lag3,SPEI12_min_lag3,SPEI12_max_lag3,SPEI12_avg_lag4,SPEI12_min_lag4,SPEI12_max_lag4,SPEI24_avg,SPEI24_min,SPEI24_max,SPEI24_avg_lag1,SPEI24_min_lag1,SPEI24_max_lag1,SPEI24_avg_lag2,SPEI24_min_lag2,SPEI24_max_lag2,SPEI24_avg_lag3,SPEI24_min_lag3,SPEI24_max_lag3,SPEI24_avg_lag4,SPEI24_min_lag4,SPEI24_max_lag4
2012-04-01,2012,4,Northeast Colorado,CO,Bushel,Truck,6.02,6.3,Country Elevators,6.16,11.407407407407408,0.28000000000000025,6.295,-0.135,-0.0219,-1,0.869715,2.7653,0,0,0,0,0,90.63422750131919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40607,0.010315,0,0,0,0,3,-1.29717625,-2.295825,-0.078394,-1.477825,-2.434297,-0.414036,0.641103,-0.029435,1.245144,-0.40539050000000004,-0.831068,-0.107116,0.508371,-0.095716,1.100739,-1.5189335,-2.465922,-0.320337,-1.35552075,-2.001284,-0.761226,0.54208525,0.051652000000000003,1.144852,0.139432,-0.375942,0.656715,0.37411525,-0.241449,0.754039,-1.2435945,-1.983454,-0.339649,-0.48209675,-0.874326,-0.105717,0.56768325,0.283659,0.956013,-0.618637,-1.566297,-0.04887,-0.13784675000000002,-0.943484,1.045046,-0.29398899999999994,-1.380142,1.156646,-0.01605925000000003,-1.087587,1.233636,0.15140425000000002,-1.032189,1.41897,-0.00786450000000001,-1.012473,1.131425,0.14488074999999997,-0.799114,1.303305,-1.18891225,-1.80243,0.060853,-0.8571435000000001,-1.425396,0.18636,-0.52297625,-1.177434,0.54533,-0.61453425,-1.336811,0.341448,-0.572295,-1.335121,0.372687
2012-04-01,2012,4,Southeast Colorado,CO,Bushel,Truck,6.39,6.63,Country Elevators,6.51,12.055555555555555,0.2400000000000002,6.635,-0.125,-0.0192,-1,0.4857,0.68359,2.6443675,3.990265,0.2016225,0,4.1918875,93.5410859805528,22.58153099002107,1.01377,2.2544874999999998,4.035315,0.21628,0,4.251595,0.9607460000000001,2.27281,4.094992,0.13828800000000002,0,4.233280000000001,0.8812099999999999,1.79134,4.004775,0.6264299999999999,0.083515,4.71472,1.48155,3.854495,1.6586825,0.0394125,0,1.698095,3,-0.71257375,-1.519476,-0.114504,-1.4971887499999998,-2.364362,-0.675601,1.076459,0.397031,1.904557,1.21136125,0.483578,1.93686,1.022281,0.714826,1.653692,-0.950024,-1.666146,-0.311178,0.054956999999999985,-0.465421,1.336882,1.0529335,0.396274,1.861706,0.7304977500000001,0.360526,1.485049,0.717927,0.493826,1.131782,0.13705675,-0.447905,1.116017,0.10249674999999997,-0.351623,1.149309,0.40519499999999997,0.171532,0.94838,-0.33049225,-0.557819,-0.175501,-0.4841835,-0.794401,-0.05231,-1.11120825,-1.695314,-0.452381,-1.31288975,-1.756362,-0.739756,-1.248415,-1.705082,-0.708738,-1.15332675,-1.6388,-0.64822,-1.082099,-1.627594,-0.606139,-1.34143625,-1.872557,-1.095121,-1.34997825,-1.717611,-1.089439,-1.0219260000000001,-1.192911,-0.615295,-0.93183925,-1.170771,-0.466416,-0.8655842499999999,-1.144202,-0.372792
2012-05-01,2012,5,Denver,CO,Bushel,Truck-Rail,5.74,6.34,Terminal Elevators,6.04,11.185185185185185,0.5999999999999996,6.135,-0.095,-0.0157,-1,0,0.15566,0,0,0,0,0,100,0,0.038915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15566,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,2012,5,East Central Colorado,CO,Bushel,Truck,5.69,5.92,Country Elevators,5.805,10.75,0.22999999999999954,6.11,-0.305,-0.0525,-1,2.778616,6.87082,1.644075,0.15306499999999998,0,0,0.15306499999999998,75.52190340776447,2.8893452190605053,5.2655899999999995,1.3911975,0,0,0,0,3.01733,1.38703,0,0,0,0,2.934338,1.38703,0,0,0,0,6.429694,1.8151400000000002,0.32798199999999994,0,0,0.32798199999999994,3,-1.4945154999999999,-2.252535,-0.736496,-0.318331,-1.299192,0.66253,-1.090131,-1.364347,-0.815915,0.9288535,0.58193,1.275777,0.13672,-0.119707,0.393147,-1.152974,-1.634148,-0.6718,-0.5739525,-1.591782,0.443877,-0.5042115,-0.662753,-0.34567,0.6267575,0.458111,0.795404,-0.3460855,-0.580602,-0.111569,-1.0735645,-1.599861,-0.547268,-0.20122999999999996,-1.046682,0.644222,-0.678257,-0.690653,-0.665861,-0.09700349999999999,-0.372615,0.178608,-1.1136995,-2.071964,-0.155435,-1.4447435,-2.015476,-0.874011,-0.8804209999999999,-1.296309,-0.464533,-0.7238045,-0.814187,-0.633422,-0.4991085,-0.627692,-0.370525,-0.646719,-0.657282,-0.636156,-0.9036355,-1.109752,-0.697519,-0.813215,-0.889592,-0.736838,-0.8730575,-1.108907,-0.637208,-0.6353409999999999,-0.939828,-0.330854,-0.7491985,-0.935456,-0.562941
2012-05-01,2012,5,North Central Colorado,CO,Bushel,Truck-Rail,5.7,6.3,Country Elevators,6,11.11111111111111,0.5999999999999996,6.16,-0.16,-0.0267,-1,0,7.643845000000001,1.7531775,9.5e-5,0,0,9.5e-5,100.00002128311651,13.277131716951578,1.927635,0.006545,0,0,0,0,0.123925,0.0429825,0,0,0,0,0.28866600000000003,0.022084,0,0,0,0,6.0328479999999995,2.116606,1.2476680000000002,0,0,1.2476680000000002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-01,2012,5,Northeast Colorado,CO,Bushel,Truck,5.89,6.18,Country Elevators,6.035,11.175925925925927,0.29000000000000004,6.16,-0.125,-0.0207,-1,0.92199,8.40607,0.010315,0,0,0,0,90.07124627130872,0,2.7653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.994136,1.36997,0,0,0,0,3,-2.04902575,-2.285362,-1.647649,-1.29717625,-2.295825,-0.078394,-1.477825,-2.434297,-0.414036,0.641103,-0.029435,1.245144,-0.40539050000000004,-0.831068,-0.107116,-1.67951725,-2.135203,-0.958994,-1.5189335,-2.465922,-0.320337,-1.35552075,-2.001284,-0.761226,0.54208525,0.051652000000000003,1.144852,0.139432,-0.375942,0.656715,-1.7633187499999998,-2.132647,-1.221288,-1.2435945,-1.983454,-0.339649,-0.48209675,-0.874326,-0.105717,0.56768325,0.283659,0.956013,-0.618637,-1.566297,-0.04887,-1.5105,-2.264082,-0.306019,-0.29398899999999994,-1.380142,1.156646,-0.01605925000000003,-1.087587,1.233636,0.15140425000000002,-1.032189,1.41897,-0.00786450000000001,-1.012473,1.131425,-1.35447425,-1.991009,-0.040652,-1.18891225,-1.80243,0.060853,-0.8571435000000001,-1.425396,0.18636,-0.52297625,-1.177434,0.54533,-0.61453425,-1.336811,0.341448
2012-05-01,2012,5,Southeast Colorado,CO,Bushel,Truck,6.14,6.28,Country Elevators,6.21,11.5,0.14000000000000057,6.51,-0.3,-0.0483,-1,0.440888,1.48155,3.854495,1.6586825,0.0394125,0,1.698095,94.13697631864508,3.288048681886849,0.68359,2.6443675,3.990265,0.2016225,0,4.1918875,1.01377,2.2544874999999998,4.035315,0.21628,0,4.251595,0.9607460000000001,2.27281,4.094992,0.13828800000000002,0,4.233280000000001,3.0172879999999997,3.814406,0.247256,0,0,0.247256,3,-1.21910575,-1.86413,-0.799443,-0.71257375,-1.519476,-0.114504,-1.4971887499999998,-2.364362,-0.675601,1.076459,0.397031,1.904557,1.21136125,0.483578,1.93686,-1.2044635000000001,-1.857501,-0.725747,-0.950024,-1.666146,-0.311178,0.054956999999999985,-0.465421,1.336882,1.0529335,0.396274,1.861706,0.7304977500000001,0.360526,1.485049,-0.629139,-1.258171,0.241802,0.13705675,-0.447905,1.116017,0.10249674999999997,-0.351623,1.149309,0.40519499999999997,0.171532,0.94838,-0.33049225,-0.557819,-0.175501,-1.1290247500000001,-1.447901,-0.611679,-1.11120825,-1.695314,-0.452381,-1.31288975,-1.756362,-0.739756,-1.248415,-1.705082,-0.708738,-1.15332675,-1.6388,-0.64822,-1.378339,-1.608402,-1.217695,-1.34143625,-1.872557,-1.095121,-1.34997825,-1.717611,-1.089439,-1.0219260000000001,-1.192911,-0.615295,-0.93183925,-1.170771,-0.466416
2012-06-01,2012,6,Denver,CO,Bushel,Truck-Rail,5.83,6.42,Terminal Elevators,6.125,11.342592592592593,0.5899999999999999,6.04,0.085,0.0139,1,0,0.15566,0,0,0,0,0,100.00160606449955,21.27874855454195,0.15566,0,0,0,0,0,0.038915,0,0,0,0,0,0,0,0,0,0,0,0.08311,0.03943000000000001,0.0331225,0,0,0.0331225,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,2012,6,East Central Colorado,CO,Bushel,Truck,5.81,6.13,Country Elevators,5.97,11.055555555555555,0.3200000000000003,5.805,0.165,0.0276,1,0,6.429694,1.8151400000000002,0.32798199999999994,0,0,0.32798199999999994,100,31.038203997205635,6.87082,1.644075,0.15306499999999998,0,0,0.15306499999999998,5.2655899999999995,1.3911975,0,0,0,0,3.01733,1.38703,0,0,0,0,2.93825,4.8899,3.0227524999999997,0.5005275,0,3.5232799999999997,3,-1.8494365,-2.452505,-1.246368,-1.4945154999999999,-2.252535,-0.736496,-0.318331,-1.299192,0.66253,-1.090131,-1.364347,-0.815915,0.9288535,0.58193,1.275777,-2.1570165,-2.775133,-1.5389,-1.152974,-1.634148,-0.6718,-0.5739525,-1.591782,0.443877,-0.5042115,-0.662753,-0.34567,0.6267575,0.458111,0.795404,-1.984858,-2.444296,-1.52542,-1.0735645,-1.599861,-0.547268,-0.20122999999999996,-1.046682,0.644222,-0.678257,-0.690653,-0.665861,-0.09700349999999999,-0.372615,0.178608,-1.743172,-2.349752,-1.136592,-1.4447435,-2.015476,-0.874011,-0.8804209999999999,-1.296309,-0.464533,-0.7238045,-0.814187,-0.633422,-0.4991085,-0.627692,-0.370525,-1.0313945,-1.18023,-0.882559,-0.9036355,-1.109752,-0.697519,-0.813215,-0.889592,-0.736838,-0.8730575,-1.108907,-0.637208,-0.6353409999999999,-0.939828,-0.330854
2012-06-01,2012,6,North Central Colorado,CO,Bushel,Truck-Rail,5.83,6.42,Country Elevators,6.125,11.342592592592593,0.5899999999999999,6,0.125,0.0204,1,0,6.0328479999999995,2.116606,1.2476680000000002,0,0,1.2476680000000002,100.00005320779132,45.37172027174283,7.643845000000001,1.7531775,9.5e-5,0,0,9.5e-5,1.927635,0.006545,0,0,0,0,0.123925,0.0429825,0,0,0,0,2.4012725,2.7322175,3.0256825000000003,1.2379525,0,4.263635,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-06-01,2012,6,Northeast Colorado,CO,Bushel,Truck,6.02,6.32,Country Elevators,6.17,11.425925925925926,0.3000000000000007,6.035,0.135,0.0219,1,0,6.994136,1.36997,0,0,0,0,99.99997307804139,38.577739847729404,8.40607,0.010315,0,0,0,0,2.7653,0,0,0,0,0,0,0,0,0,0,0,1.7836925,3.9200375000000003,3.5789524999999998,0.003415,0,3.5823674999999997,3,-2.31691025,-2.571307,-2.07682,-2.04902575,-2.285362,-1.647649,-1.29717625,-2.295825,-0.078394,-1.477825,-2.434297,-0.414036,0.641103,-0.029435,1.245144,-2.593382,-2.873719,-2.32598,-1.67951725,-2.135203,-0.958994,-1.5189335,-2.465922,-0.320337,-1.35552075,-2.001284,-0.761226,0.54208525,0.051652000000000003,1.144852,-2.32369825,-2.628403,-1.919019,-1.7633187499999998,-2.132647,-1.221288,-1.2435945,-1.983454,-0.339649,-0.48209675,-0.874326,-0.105717,0.56768325,0.283659,0.956013,-1.920456,-2.484215,-0.803901,-1.5105,-2.264082,-0.306019,-0.29398899999999994,-1.380142,1.156646,-0.01605925000000003,-1.087587,1.233636,0.15140425000000002,-1.032189,1.41897,-1.70668225,-2.452716,-0.326873,-1.35447425,-1.991009,-0.040652,-1.18891225,-1.80243,0.060853,-0.8571435000000001,-1.425396,0.18636,-0.52297625,-1.177434,0.54533
2012-06-01,2012,6,Southeast Colorado,CO,Bushel,Truck,6.1,6.34,Country Elevators,6.22,11.518518518518519,0.2400000000000002,6.21,0.01,0.0016,1,0,3.0172879999999997,3.814406,0.247256,0,0,0.247256,100.00000000000001,39.16303405391604,1.48155,3.854495,1.6586825,0.0394125,0,1.698095,0.68359,2.6443675,3.990265,0.2016225,0,4.1918875,1.01377,2.2544874999999998,4.035315,0.21628,0,4.251595,1.444435,3.1304075000000005,2.2353975,0.7096,0,2.9449975,3,-1.223918,-2.108104,-0.199961,-1.21910575,-1.86413,-0.799443,-0.71257375,-1.519476,-0.114504,-1.4971887499999998,-2.364362,-0.675601,1.076459,0.397031,1.904557,-1.5132165,-2.494872,-0.430822,-1.2044635000000001,-1.857501,-0.725747,-0.950024,-1.666146,-0.311178,0.054956999999999985,-0.465421,1.336882,1.0529335,0.396274,1.861706,-1.59369225,-2.488566,-0.477396,-0.629139,-1.258171,0.241802,0.13705675,-0.447905,1.116017,0.10249674999999997,-0.351623,1.149309,0.40519499999999997,0.171532,0.94838,-1.32335475,-1.883169,-0.845751,-1.1290247500000001,-1.447901,-0.611679,-1.11120825,-1.695314,-0.452381,-1.31288975,-1.756362,-0.739756,-1.248415,-1.705082,-0.708738,-1.4922325,-1.78858,-1.188644,-1.378339,-1.608402,-1.217695,-1.34143625,-1.872557,-1.095121,-1.34997825,-1.717611,-1.089439,-1.0219260000000001,-1.192911,-0.615295
2012-07-01,2012,7,Denver,CO,Bushel,Truck-Rail,7.76,7.93,Terminal Elevators,7.845,14.527777777777779,0.16999999999999993,6.125,1.72,0.2192,1,0,0.08311,0.03943000000000001,0.0331225,0,0,0.0331225,100.00000000000001,100.00000000000001,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0,0.038915,0,0,0,0,0,0,0,0.052292,0.10336800000000002,0,0.15566000000000002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,2012,7,East Central Colorado,CO,Bushel,Truck,7.61,7.87,Country Elevators,7.74,14.333333333333334,0.2599999999999998,5.97,1.77,0.2287,1,0,2.93825,4.8899,3.0227524999999997,0.5005275,0,3.5232799999999997,99.99999999999997,99.99999999999997,6.429694,1.8151400000000002,0.32798199999999994,0,0,0.32798199999999994,6.87082,1.644075,0.15306499999999998,0,0,0.15306499999999998,5.2655899999999995,1.3911975,0,0,0,0,0,0,0.5346259999999999,10.681438,0.13536600000000001,11.35143,3,-2.435537,-2.441235,-2.429839,-1.8494365,-2.452505,-1.246368,-1.4945154999999999,-2.252535,-0.736496,-0.318331,-1.299192,0.66253,-1.090131,-1.364347,-0.815915,-2.0922635,-2.474753,-1.709774,-2.1570165,-2.775133,-1.5389,-1.152974,-1.634148,-0.6718,-0.5739525,-1.591782,0.443877,-0.5042115,-0.662753,-0.34567,-2.1786515,-2.503971,-1.853332,-1.984858,-2.444296,-1.52542,-1.0735645,-1.599861,-0.547268,-0.20122999999999996,-1.046682,0.644222,-0.678257,-0.690653,-0.665861,-1.9979799999999999,-2.538432,-1.457528,-1.743172,-2.349752,-1.136592,-1.4447435,-2.015476,-0.874011,-0.8804209999999999,-1.296309,-0.464533,-0.7238045,-0.814187,-0.633422,-1.4611065,-1.464954,-1.457259,-1.0313945,-1.18023,-0.882559,-0.9036355,-1.109752,-0.697519,-0.813215,-0.889592,-0.736838,-0.8730575,-1.108907,-0.637208
2012-07-01,2012,7,North Central Colorado,CO,Bushel,Truck-Rail,7.63,7.93,Country Elevators,7.779999999999999,14.407407407407405,0.2999999999999998,6.125,1.655,0.2127,1,0,2.4012725,2.7322175,3.0256825000000003,1.2379525,0,4.263635,100.00002128311654,100.00002128311654,6.0328479999999995,2.116606,1.2476680000000002,0,0,1.2476680000000002,7.643845000000001,1.7531775,9.5e-5,0,0,9.5e-5,1.927635,0.006545,0,0,0,0,0,0,3.444106,5.953016000000001,0,9.397122,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-01,2012,7,Northeast Colorado,CO,Bushel,Truck,7.59,7.93,Country Elevators,7.76,14.37037037037037,0.33999999999999986,6.17,1.59,0.2049,1,0,1.7836925,3.9200375000000003,3.5789524999999998,0.003415,0,3.5823674999999997,100.00002153756691,99.95369423116271,6.994136,1.36997,0,0,0,0,8.40607,0.010315,0,0,0,0,2.7653,0,0,0,0,0,0,0.004302,4.418054,4.863746,0,9.2818,3,-1.536501,-2.332773,-0.382001,-2.31691025,-2.571307,-2.07682,-2.04902575,-2.285362,-1.647649,-1.29717625,-2.295825,-0.078394,-1.477825,-2.434297,-0.414036,-1.6983435,-2.352128,-0.42364,-2.593382,-2.873719,-2.32598,-1.67951725,-2.135203,-0.958994,-1.5189335,-2.465922,-0.320337,-1.35552075,-2.001284,-0.761226,-1.8286745,-2.443851,-0.466998,-2.32369825,-2.628403,-1.919019,-1.7633187499999998,-2.132647,-1.221288,-1.2435945,-1.983454,-0.339649,-0.48209675,-0.874326,-0.105717,-1.796723,-2.45241,-0.478179,-1.920456,-2.484215,-0.803901,-1.5105,-2.264082,-0.306019,-0.29398899999999994,-1.380142,1.156646,-0.01605925000000003,-1.087587,1.233636,-1.43851525,-2.400197,0.386332,-1.70668225,-2.452716,-0.326873,-1.35447425,-1.991009,-0.040652,-1.18891225,-1.80243,0.060853,-0.8571435000000001,-1.425396,0.18636
2012-07-01,2012,7,Southeast Colorado,CO,Bushel,Truck,7.88,8.09,Country Elevators,7.984999999999999,14.787037037037035,0.20999999999999996,6.22,1.765,0.221,1,0,1.444435,3.1304075000000005,2.2353975,0.7096,0,2.9449975,100,100,3.0172879999999997,3.814406,0.247256,0,0,0.247256,1.48155,3.854495,1.6586825,0.0394125,0,1.698095,0.68359,2.6443675,3.990265,0.2016225,0,4.1918875,0,0,2.135208,4.49937,0.885262,7.51984,3,-1.8638265,-2.318365,-0.856436,-1.223918,-2.108104,-0.199961,-1.21910575,-1.86413,-0.799443,-0.71257375,-1.519476,-0.114504,-1.4971887499999998,-2.364362,-0.675601,-1.69925875,-2.25897,-0.756258,-1.5132165,-2.494872,-0.430822,-1.2044635000000001,-1.857501,-0.725747,-0.950024,-1.666146,-0.311178,0.054956999999999985,-0.465421,1.336882,-1.8460515,-2.54386,-0.859978,-1.59369225,-2.488566,-0.477396,-0.629139,-1.258171,0.241802,0.13705675,-0.447905,1.116017,0.10249674999999997,-0.351623,1.149309,-1.5340002499999998,-2.06641,-0.740922,-1.32335475,-1.883169,-0.845751,-1.1290247500000001,-1.447901,-0.611679,-1.11120825,-1.695314,-0.452381,-1.31288975,-1.756362,-0.739756,-1.8988577500000001,-2.359662,-1.500256,-1.4922325,-1.78858,-1.188644,-1.378339,-1.608402,-1.217695,-1.34143625,-1.872557,-1.095121,-1.34997825,-1.717611,-1.089439
2012-08-01,2012,8,Denver,CO,Bushel,Truck-Rail,7.89,8.21,Terminal Elevators,8.05,14.907407407407408,0.3200000000000012,7.845,0.205,0.0255,1,0,0,0,0.052292,0.10336800000000002,0,0.15566000000000002,100.00160606449955,100.00160606449955,0.08311,0.03943000000000001,0.0331225,0,0,0.0331225,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0,0,0,0.058825,0.0968375,0,0.1556625,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,2012,8,East Central Colorado,CO,Bushel,Truck,7.94,8.04,Country Elevators,7.99,14.796296296296296,0.09999999999999876,7.74,0.25,0.0313,1,0,0,0,0.5346259999999999,10.681438,0.13536600000000001,11.35143,99.99995595268615,99.99995595268615,2.93825,4.8899,3.0227524999999997,0.5005275,0,3.5232799999999997,6.429694,1.8151400000000002,0.32798199999999994,0,0,0.32798199999999994,6.87082,1.644075,0.15306499999999998,0,0,0.15306499999999998,0,0,0.33784000000000003,9.91112,1.102465,11.351425,3,-2.372173,-2.511896,-2.23245,-2.435537,-2.441235,-2.429839,-1.8494365,-2.452505,-1.246368,-1.4945154999999999,-2.252535,-0.736496,-0.318331,-1.299192,0.66253,-2.5796975,-2.721374,-2.438021,-2.0922635,-2.474753,-1.709774,-2.1570165,-2.775133,-1.5389,-1.152974,-1.634148,-0.6718,-0.5739525,-1.591782,0.443877,-2.558944,-3.116304,-2.001584,-2.1786515,-2.503971,-1.853332,-1.984858,-2.444296,-1.52542,-1.0735645,-1.599861,-0.547268,-0.20122999999999996,-1.046682,0.644222,-2.1168175000000002,-2.578085,-1.65555,-1.9979799999999999,-2.538432,-1.457528,-1.743172,-2.349752,-1.136592,-1.4447435,-2.015476,-0.874011,-0.8804209999999999,-1.296309,-0.464533,-1.9481715,-2.179529,-1.716814,-1.4611065,-1.464954,-1.457259,-1.0313945,-1.18023,-0.882559,-0.9036355,-1.109752,-0.697519,-0.813215,-0.889592,-0.736838
2012-08-01,2012,8,North Central Colorado,CO,Bushel,Truck-Rail,7.89,8.22,Country Elevators,8.055,14.916666666666668,0.33000000000000096,7.779999999999999,0.275,0.0341,1,0,0,0,3.444106,5.953016000000001,0,9.397122,99.99994679220865,99.99994679220865,2.4012725,2.7322175,3.0256825000000003,1.2379525,0,4.263635,6.0328479999999995,2.116606,1.2476680000000002,0,0,1.2476680000000002,7.643845000000001,1.7531775,9.5e-5,0,0,9.5e-5,0,0,5.1381225,4.258992500000001,0,9.397115000000001,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-08-01,2012,8,Northeast Colorado,CO,Bushel,Truck,7.79,8.1,Country Elevators,7.945,14.712962962962964,0.3099999999999996,7.76,0.185,0.0233,1,0,0,0.004302,4.418054,4.863746,0,9.2818,100,100,1.7836925,3.9200375000000003,3.5789524999999998,0.003415,0,3.5823674999999997,6.994136,1.36997,0,0,0,0,8.40607,0.010315,0,0,0,0,0,0,0.874515,7.98219,0.42939499999999997,9.2861,3,-1.711414,-2.504313,-0.490154,-1.536501,-2.332773,-0.382001,-2.31691025,-2.571307,-2.07682,-2.04902575,-2.285362,-1.647649,-1.29717625,-2.295825,-0.078394,-1.95072125,-2.517117,-1.13476,-1.6983435,-2.352128,-0.42364,-2.593382,-2.873719,-2.32598,-1.67951725,-2.135203,-0.958994,-1.5189335,-2.465922,-0.320337,-2.3347592500000003,-2.704142,-1.547523,-1.8286745,-2.443851,-0.466998,-2.32369825,-2.628403,-1.919019,-1.7633187499999998,-2.132647,-1.221288,-1.2435945,-1.983454,-0.339649,-1.96229925,-2.589696,-0.992728,-1.796723,-2.45241,-0.478179,-1.920456,-2.484215,-0.803901,-1.5105,-2.264082,-0.306019,-0.29398899999999994,-1.380142,1.156646,-1.6872800000000001,-2.456715,-0.149322,-1.43851525,-2.400197,0.386332,-1.70668225,-2.452716,-0.326873,-1.35447425,-1.991009,-0.040652,-1.18891225,-1.80243,0.060853
