date,year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,dry_area,drought_area_pct,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus,time_period
2008-05-01,2008,5,Denver,CO,Bushel,Truck-Rail,5.53,5.91,Terminal Elevators,5.720000000000001,10.592592592592593,0.3799999999999999,5.655,0.065,0.0114,1,0.15566,0.004346,0,0,0,0,0,0,0,0.00633,0,0,0,0,0,0.00633,0,0,0,0,0,0.006056,0,0,0,0,0,0,0,0,0,0,0,2
2008-05-01,2008,5,East Central Colorado,CO,Bushel,Truck,5.46,5.52,Country Elevators,5.49,10.166666666666666,0.05999999999999961,5.49,0,0,0,1.271205,7.427002,3.140434,0,0,0,0,88.80141092355763,9.690409049784918e-4,10.53438,0,0,0,0,0,10.53438,0,0,0,0,0,10.530828,0,0,0,0,0,6.39802,3.6820999999999997,1.1e-4,0,0,1.1e-4,2
NA,2008,5,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5289725,0.53267,0.013254,0,0,0,0,0.14739455941582716,0,0.45785,0.06627,0,0,0,0,2.2749675,0.17224250000000002,0,0,0,0,2.00675,0.45511,0,0,0,0,0.0819675,0,0,0,0,0,2
2008-05-01,2008,5,North Central Colorado,CO,Bushel,Truck-Rail,5.53,5.98,Country Elevators,5.755000000000001,10.657407407407408,0.4500000000000002,5.695,0.06,0.0104,1,6.781082500000001,3.864734,0,0,0,0,0,27.838529251515357,0,3.87463,0,0,0,0,0,3.87463,0,0,0,0,0,3.870538,0,0,0,0,0,2.6160200000000002,0,0,0,0,0,2
2008-05-01,2008,5,Northeast Colorado,CO,Bushel,Truck,5.46,5.76,Country Elevators,5.609999999999999,10.388888888888888,0.2999999999999998,5.58,0.03,0.0053,1,0.0100225,7.158846,2.12725,0,0,0,0,99.89209678982567,0,7.5005525,1.7855400000000001,0,0,0,0,9.2861,0,0,0,0,0,9.2861,0,0,0,0,0,7.5152525,1.7608275,0,0,0,0,2
NA,2008,5,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.761055,5.62816,3.282298,0,0,0,0,74.49270595930193,0.24566750334192797,7.884690000000001,0.7664449999999999,0,0,0,0,7.954610000000001,0.69652,0,0,0,0,8.233514000000001,0.41791199999999995,0,0,0,0,4.18435,3.8525875,0.0265925,0,0,0.0265925,2
2008-05-01,2008,5,Southeast Colorado,CO,Bushel,Truck,5.47,5.81,Country Elevators,5.64,10.444444444444443,0.33999999999999986,5.545,0.095,0.0168,1,0,0.8387399999999999,6.651378,0.029722000000000002,0,0,0.029722000000000002,100.0000664907764,15.999276580352776,4.27066,3.24918,0,0,0,0,4.34762,3.17222,0,0,0,0,4.96574,2.5541039999999997,0,0,0,0,0.01654,6.300185,0.9639950000000002,0.239125,0,1.20312,2
2008-06-01,2008,6,Denver,CO,Bushel,Truck-Rail,6.53,6.89,Terminal Elevators,6.71,12.425925925925926,0.35999999999999943,5.720000000000001,0.99,0.1475,1,0.07783,0,0,0,0,0,0,50,0,0.004346,0,0,0,0,0,0.00633,0,0,0,0,0,0.00633,0,0,0,0,0,0.07783,0,0,0,0,0,2
2008-06-01,2008,6,East Central Colorado,CO,Bushel,Truck,6.4,6.52,Country Elevators,6.46,11.962962962962962,0.11999999999999922,5.49,0.97,0.1502,1,0.6296825,6.39802,3.6820999999999997,1.1e-4,0,0,1.1e-4,94.45287950504914,1.7724198625195238,7.427002,3.140434,0,0,0,0,10.53438,0,0,0,0,0,10.53438,0,0,0,0,0,7.004215,3.5163425,0.20119499999999998,0,0,0.20119499999999998,2
NA,2008,6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.977557499999996,0.0819675,0,0,0,0,0,8.33177788399189,0,0.53267,0.013254,0,0,0,0,0.45785,0.06627,0,0,0,0,2.2749675,0.17224250000000002,0,0,0,0,4.6333649999999995,1.4999999999999999e-5,0,0,0,0,2
2008-06-01,2008,6,North Central Colorado,CO,Bushel,Truck-Rail,6.54,6.99,Country Elevators,6.765000000000001,12.527777777777779,0.4500000000000002,5.755000000000001,1.01,0.1493,1,5.21327,2.6160200000000002,0,0,0,0,0,44.5225771300143,0,3.864734,0,0,0,0,0,3.87463,0,0,0,0,0,3.87463,0,0,0,0,0,4.18384,0,0,0,0,0,2
2008-06-01,2008,6,Northeast Colorado,CO,Bushel,Truck,6.38,6.7,Country Elevators,6.54,12.11111111111111,0.3200000000000003,5.609999999999999,0.93,0.1422,1,0.0179725,7.5152525,1.7608275,0,0,0,0,99.8064580394353,0,7.158846,2.12725,0,0,0,0,7.5005525,1.7855400000000001,0,0,0,0,9.2861,0,0,0,0,0,7.8015,1.4666275000000002,0,0,0,0,2
NA,2008,6,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7962999999999999,4.18435,3.8525875,0.0265925,0,0,0.0265925,92.64360128189611,6.864855851353261,5.62816,3.282298,0,0,0,0,7.884690000000001,0.7664449999999999,0,0,0,0,7.954610000000001,0.69652,0,0,0,0,4.6791075,4.60609,0.7171425,0.02595,0,0.7430925,2
2008-06-01,2008,6,Southeast Colorado,CO,Bushel,Truck,6.49,6.78,Country Elevators,6.635,12.287037037037036,0.29000000000000004,5.64,0.995,0.15,1,0,0.01654,6.300185,0.9639950000000002,0.239125,0,1.20312,100.0000997361646,60.407502021319615,0.8387399999999999,6.651378,0.029722000000000002,0,0,0.029722000000000002,4.27066,3.24918,0,0,0,0,4.34762,3.17222,0,0,0,0,0.0361075,2.9411925,2.8074149999999998,1.6225200000000002,0.11261249999999999,4.5425475,2
2008-07-01,2008,7,Denver,CO,Bushel,Truck-Rail,5.9,6.37,Terminal Elevators,6.135,11.36111111111111,0.46999999999999975,6.71,-0.575,-0.0937,-1,0,0.07783,0,0,0,0,0,100,0,0,0,0,0,0,0,0.004346,0,0,0,0,0,0.00633,0,0,0,0,0,0.085408,0.070252,0,0,0,0,2
2008-07-01,2008,7,East Central Colorado,CO,Bushel,Truck,5.83,5.95,Country Elevators,5.890000000000001,10.907407407407408,0.1200000000000001,6.46,-0.57,-0.0968,-1,0,7.004215,3.5163425,0.20119499999999998,0,0,0.20119499999999998,100.00005285677662,5.942634540317827,6.39802,3.6820999999999997,1.1e-4,0,0,1.1e-4,7.427002,3.140434,0,0,0,0,10.53438,0,0,0,0,0,3.619506,7.057356,0.6745739999999999,0,0,0.6745739999999999,2
NA,2008,7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.418569999999995,4.6333649999999995,1.4999999999999999e-5,0,0,0,0,16.529779931790397,0,0.0819675,0,0,0,0,0,0.53267,0.013254,0,0,0,0,0.45785,0.06627,0,0,0,0,8.967792,0.224574,0,0,0,0,2
2008-07-01,2008,7,North Central Colorado,CO,Bushel,Truck-Rail,5.9,6.42,Country Elevators,6.16,11.407407407407408,0.5199999999999996,6.765000000000001,-0.605,-0.0982,-1,2.7965839999999997,4.18384,0,0,0,0,0,70.23996713886807,0,2.6160200000000002,0,0,0,0,0,3.864734,0,0,0,0,0,3.87463,0,0,0,0,0,4.563994,2.03654,0,0,0,0,2
2008-07-01,2008,7,Northeast Colorado,CO,Bushel,Truck,5.75,6.17,Country Elevators,5.96,11.037037037037036,0.41999999999999993,6.54,-0.58,-0.0973,-1,0,7.8015,1.4666275000000002,0,0,0,0,99.99995692486621,0,7.5152525,1.7608275,0,0,0,0,7.158846,2.12725,0,0,0,0,7.5005525,1.7855400000000001,0,0,0,0,6.6909279999999995,2.595168,0,0,0,0,2
NA,2008,7,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.6791075,4.60609,0.7171425,0.02595,0,0.7430925,99.99998152354961,24.281067458444152,4.18435,3.8525875,0.0265925,0,0,0.0265925,5.62816,3.282298,0,0,0,0,7.884690000000001,0.7664449999999999,0,0,0,0,2.500784,5.695478,2.495398,0.132928,0,2.628326,2
2008-07-01,2008,7,Southeast Colorado,CO,Bushel,Truck,5.96,6.13,Country Elevators,6.045,11.194444444444445,0.16999999999999993,6.635,-0.59,-0.0976,-1,0,0.0361075,2.9411925,2.8074149999999998,1.6225200000000002,0.11261249999999999,4.5425475,100.00005319262112,92.13565714164132,0.01654,6.300185,0.9639950000000002,0.239125,0,1.20312,0.8387399999999999,6.651378,0.029722000000000002,0,0,0.029722000000000002,4.27066,3.24918,0,0,0,0,0,0.5913900000000001,3.726368,2.570976,0.6311100000000001,6.928454,2
2008-08-01,2008,8,Denver,CO,Bushel,Truck-Rail,5.14,5.53,Terminal Elevators,5.335,9.87962962962963,0.39000000000000057,6.135,-0.8,-0.15,-1,0,0.085408,0.070252,0,0,0,0,100.0032121289991,0,0.07783,0,0,0,0,0,0,0,0,0,0,0,0.004346,0,0,0,0,0,0.0073,0.148365,0,0,0,0,2
2008-08-01,2008,8,East Central Colorado,CO,Bushel,Truck,5.03,5.16,Country Elevators,5.095000000000001,9.435185185185187,0.1299999999999999,5.890000000000001,-0.795,-0.156,-1,0.8283225,3.619506,7.057356,0.6745739999999999,0,0,0.6745739999999999,92.70296781991343,7.731360718429308,7.004215,3.5163425,0.20119499999999998,0,0,0.20119499999999998,6.39802,3.6820999999999997,1.1e-4,0,0,1.1e-4,7.427002,3.140434,0,0,0,0,4.419332499999999,5.22616,0.87762,0,0,0.87762,2
NA,2008,8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.697855,8.967792,0.224574,0,0,0,0,41.2024504530943,0,4.6333649999999995,1.4999999999999999e-5,0,0,0,0,0.0819675,0,0,0,0,0,0.53267,0.013254,0,0,0,0,19.2502675,3.6628024999999997,0,0,0,0,2
2008-08-01,2008,8,North Central Colorado,CO,Bushel,Truck-Rail,5.14,5.55,Country Elevators,5.345,9.898148148148147,0.41000000000000014,6.16,-0.815,-0.1525,-1,2.073785,4.563994,2.03654,0,0,0,0,77.93174930191377,0,4.18384,0,0,0,0,0,2.6160200000000002,0,0,0,0,0,3.864734,0,0,0,0,0,3.6725000000000003,3.65084,0,0,0,0,2
2008-08-01,2008,8,Northeast Colorado,CO,Bushel,Truck,4.83,5.36,Country Elevators,5.095000000000001,9.435185185185187,0.5300000000000002,5.96,-0.865,-0.1698,-1,2.86722,6.6909279999999995,2.595168,0,0,0,0,69.12350179300245,0,7.8015,1.4666275000000002,0,0,0,0,7.5152525,1.7608275,0,0,0,0,7.158846,2.12725,0,0,0,0,4.000865,2.4180124999999997,0,0,0,0,2
NA,2008,8,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.500784,5.695478,2.495398,0.132928,0,2.628326,99.99995380887404,19.278120464608822,4.6791075,4.60609,0.7171425,0.02595,0,0.7430925,4.18435,3.8525875,0.0265925,0,0,0.0265925,5.62816,3.282298,0,0,0,0,3.310085,5.4277225,2.009285,0.0774925,0,2.0867775,2
2008-08-01,2008,8,Southeast Colorado,CO,Bushel,Truck,4.99,5.22,Country Elevators,5.105,9.453703703703704,0.22999999999999954,6.045,-0.94,-0.1841,-1,0,0,0.5913900000000001,3.726368,2.570976,0.6311100000000001,6.928454,100.0001994723292,74.68307171429181,0.0361075,2.9411925,2.8074149999999998,1.6225200000000002,0.11261249999999999,4.5425475,0.01654,6.300185,0.9639950000000002,0.239125,0,1.20312,0.8387399999999999,6.651378,0.029722000000000002,0,0,0.029722000000000002,0,1.9038075,3.716625,1.7294574999999999,0.169965,5.6160475000000005,2
2008-09-01,2008,9,Denver,CO,Bushel,Truck-Rail,5.07,5.68,Terminal Elevators,5.375,9.953703703703704,0.6099999999999994,5.335,0.04,0.0074,1,0,0.0073,0.148365,0,0,0,0,100.00256970319928,0,0.085408,0.070252,0,0,0,0,0.07783,0,0,0,0,0,0,0,0,0,0,0,0.099236,0.056428,0,0,0,0,2
2008-09-01,2008,9,East Central Colorado,CO,Bushel,Truck,5,5.03,Country Elevators,5.015000000000001,9.287037037037038,0.03000000000000025,5.095000000000001,-0.08,-0.016,-1,1.6773040000000001,4.419332499999999,5.22616,0.87762,0,0,0.87762,85.2238880916325,0,3.619506,7.057356,0.6745739999999999,0,0,0.6745739999999999,7.004215,3.5163425,0.20119499999999998,0,0,0.20119499999999998,6.39802,3.6820999999999997,1.1e-4,0,0,1.1e-4,7.549862,2.1242680000000003,0,0,0,0,2
NA,2008,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.882814,19.2502675,3.6628024999999997,0,0,0,0,39.07163590473385,0,8.967792,0.224574,0,0,0,0,4.6333649999999995,1.4999999999999999e-5,0,0,0,0,0.0819675,0,0,0,0,0,21.422444,0.30566,0,0,0,0,2
2008-09-01,2008,9,North Central Colorado,CO,Bushel,Truck-Rail,5.07,5.7,Country Elevators,5.385,9.972222222222221,0.6299999999999999,5.345,0.04,0.0074,1,3.799356,3.6725000000000003,3.65084,0,0,0,0,59.56897432404821,0,4.563994,2.03654,0,0,0,0,4.18384,0,0,0,0,0,2.6160200000000002,0,0,0,0,0,4.484008,1.11376,0,0,0,0,2
2008-09-01,2008,9,Northeast Colorado,CO,Bushel,Truck,4.79,5.45,Country Elevators,5.12,9.481481481481481,0.6600000000000001,5.095000000000001,0.025,0.0049,1,5.066870000000001,4.000865,2.4180124999999997,0,0,0,0,45.43601727312866,0,6.6909279999999995,2.595168,0,0,0,0,7.8015,1.4666275000000002,0,0,0,0,7.5152525,1.7608275,0,0,0,0,4.154446,0.064788,0,0,0,0,2
NA,2008,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.310085,5.4277225,2.009285,0.0774925,0,2.0867775,99.9999076177481,0.21074239301442363,2.500784,5.695478,2.495398,0.132928,0,2.628326,4.6791075,4.60609,0.7171425,0.02595,0,0.7430925,4.18435,3.8525875,0.0265925,0,0,0.0265925,6.62017,4.181598,0.022812000000000002,0,0,0.022812000000000002,2
2008-09-01,2008,9,Southeast Colorado,CO,Bushel,Truck,4.93,5.26,Country Elevators,5.095,9.435185185185185,0.33000000000000007,5.105,-0.01,-0.002,-1,0,0,1.9038075,3.716625,1.7294574999999999,0.169965,5.6160475000000005,100.00021277048448,46.3025277133556,0,0.5913900000000001,3.726368,2.570976,0.6311100000000001,6.928454,0.0361075,2.9411925,2.8074149999999998,1.6225200000000002,0.11261249999999999,4.5425475,0.01654,6.300185,0.9639950000000002,0.239125,0,1.20312,0,4.03798,3.4818759999999997,0,0,3.4818759999999997,2
2008-10-01,2008,10,Denver,CO,Bushel,Truck-Rail,3.68,4.29,Terminal Elevators,3.9850000000000003,7.379629629629631,0.6099999999999999,5.375,-1.39,-0.3488,-1,0,0.099236,0.056428,0,0,0,0,100,0,0.0073,0.148365,0,0,0,0,0.085408,0.070252,0,0,0,0,0.07783,0,0,0,0,0,0.15566,0,0,0,0,0,2
2008-10-01,2008,10,East Central Colorado,CO,Bushel,Truck,3.62,3.74,Country Elevators,3.68,6.814814814814815,0.1200000000000001,5.015000000000001,-1.335,-0.3628,-1,2.2530525000000003,7.549862,2.1242680000000003,0,0,0,0,80.15181787669043,0,4.419332499999999,5.22616,0.87762,0,0,0.87762,3.619506,7.057356,0.6745739999999999,0,0,0.6745739999999999,7.004215,3.5163425,0.20119499999999998,0,0,0.20119499999999998,8.7247125,0.373665,0,0,0,0,2
NA,2008,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.784155,21.422444,0.30566,0,0,0,0,39.24905333375052,0,19.2502675,3.6628024999999997,0,0,0,0,8.967792,0.224574,0,0,0,0,4.6333649999999995,1.4999999999999999e-5,0,0,0,0,21.8267675,0,0,0,0,0,2
2008-10-01,2008,10,North Central Colorado,CO,Bushel,Truck-Rail,3.7,4.39,Country Elevators,4.045,7.4907407407407405,0.6899999999999995,5.385,-1.34,-0.3313,-1,3.8074174999999997,4.484008,1.11376,0,0,0,0,59.48311823196893,0,3.6725000000000003,3.65084,0,0,0,0,4.563994,2.03654,0,0,0,0,4.18384,0,0,0,0,0,5.5897,0,0,0,0,0,2
2008-10-01,2008,10,Northeast Colorado,CO,Bushel,Truck,3.71,4.16,Country Elevators,3.935,7.287037037037038,0.4500000000000002,5.12,-1.185,-0.3011,-1,5.1030825,4.154446,0.064788,0,0,0,0,45.04600962729241,0,4.000865,2.4180124999999997,0,0,0,0,6.6909279999999995,2.595168,0,0,0,0,7.8015,1.4666275000000002,0,0,0,0,4.1830175,0,0,0,0,0,2
NA,2008,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.62017,4.181598,0.022812000000000002,0,0,0.022812000000000002,99.99995380887404,0,3.310085,5.4277225,2.009285,0.0774925,0,2.0867775,2.500784,5.695478,2.495398,0.132928,0,2.628326,4.6791075,4.60609,0.7171425,0.02595,0,0.7430925,8.729965,2.09462,0,0,0,0,2
2008-10-01,2008,10,Southeast Colorado,CO,Bushel,Truck,3.73,4.05,Country Elevators,3.8899999999999997,7.203703703703702,0.31999999999999984,5.095,-1.205,-0.3098,-1,0,0,4.03798,3.4818759999999997,0,0,3.4818759999999997,100.00003324538821,11.619894838188047,0,1.9038075,3.716625,1.7294574999999999,0.169965,5.6160475000000005,0,0.5913900000000001,3.726368,2.570976,0.6311100000000001,6.928454,0.0361075,2.9411925,2.8074149999999998,1.6225200000000002,0.11261249999999999,4.5425475,1.9210574999999999,4.7249875,0.8737975,0,0,0.8737975,2
2008-11-01,2008,11,Denver,CO,Bushel,Truck-Rail,3.35,3.8,Terminal Elevators,3.575,6.620370370370371,0.44999999999999973,3.9850000000000003,-0.41,-0.1147,-1,0,0.15566,0,0,0,0,0,100,0,0.099236,0.056428,0,0,0,0,0.0073,0.148365,0,0,0,0,0.085408,0.070252,0,0,0,0,0.15566,0,0,0,0,0,2
2008-11-01,2008,11,East Central Colorado,CO,Bushel,Truck,3.33,3.46,Country Elevators,3.395,6.287037037037037,0.1299999999999999,3.68,-0.285,-0.0839,-1,2.2580975000000003,8.7247125,0.373665,0,0,0,0,80.1074402079738,0,7.549862,2.1242680000000003,0,0,0,0,4.419332499999999,5.22616,0.87762,0,0,0.87762,3.619506,7.057356,0.6745739999999999,0,0,0.6745739999999999,9.09334,0,0,0,0,0,2
NA,2008,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.243105,21.8267675,0,0,0,0,0,58.20406470381547,0,21.422444,0.30566,0,0,0,0,19.2502675,3.6628024999999997,0,0,0,0,8.967792,0.224574,0,0,0,0,32.3678275,0,0,0,0,0,2
2008-11-01,2008,11,North Central Colorado,CO,Bushel,Truck-Rail,3.35,3.8,Country Elevators,3.575,6.620370370370371,0.44999999999999973,4.045,-0.47,-0.1315,-1,3.8813075,5.5897,0,0,0,0,0,58.69684009568888,0,4.484008,1.11376,0,0,0,0,3.6725000000000003,3.65084,0,0,0,0,4.563994,2.03654,0,0,0,0,5.5158125,0,0,0,0,0,2
2008-11-01,2008,11,Northeast Colorado,CO,Bushel,Truck,3.42,3.68,Country Elevators,3.55,6.5740740740740735,0.26000000000000023,3.935,-0.385,-0.1085,-1,4.85662,4.1830175,0,0,0,0,0,47.70011091846954,0,4.154446,0.064788,0,0,0,0,4.000865,2.4180124999999997,0,0,0,0,6.6909279999999995,2.595168,0,0,0,0,4.42948,0,0,0,0,0,2
NA,2008,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.729965,2.09462,0,0,0,0,100,0,6.62017,4.181598,0.022812000000000002,0,0,0.022812000000000002,3.310085,5.4277225,2.009285,0.0774925,0,2.0867775,2.500784,5.695478,2.495398,0.132928,0,2.628326,9.45996,1.36463,0,0,0,0,2
2008-11-01,2008,11,Southeast Colorado,CO,Bushel,Truck,3.3,3.64,Country Elevators,3.4699999999999998,6.425925925925926,0.3400000000000003,3.8899999999999997,-0.42,-0.121,-1,0,1.9210574999999999,4.7249875,0.8737975,0,0,0.8737975,100.00023271771741,0,0,4.03798,3.4818759999999997,0,0,3.4818759999999997,0,1.9038075,3.716625,1.7294574999999999,0.169965,5.6160475000000005,0,0.5913900000000001,3.726368,2.570976,0.6311100000000001,6.928454,2.6959275000000003,4.82393,0,0,0,0,2
2008-12-01,2008,12,Denver,CO,Bushel,Truck-Rail,3.27,3.7,Terminal Elevators,3.4850000000000003,6.453703703703704,0.43000000000000016,3.575,-0.09,-0.0258,-1,0,0.15566,0,0,0,0,0,100,0,0.15566,0,0,0,0,0,0.099236,0.056428,0,0,0,0,0.0073,0.148365,0,0,0,0,0.15566,0,0,0,0,0,2
2008-12-01,2008,12,East Central Colorado,CO,Bushel,Truck,3.16,3.27,Country Elevators,3.215,5.953703703703703,0.10999999999999988,3.395,-0.18,-0.056,-1,2.22396,9.09334,0,0,0,0,0,80.40819526702803,0,8.7247125,0.373665,0,0,0,0,7.549862,2.1242680000000003,0,0,0,0,4.419332499999999,5.22616,0.87762,0,0,0.87762,9.12748,0,0,0,0,0,2
NA,2008,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.034296,32.3678275,0,0,0,0,0,90.94732439336576,0,21.8267675,0,0,0,0,0,21.422444,0.30566,0,0,0,0,19.2502675,3.6628024999999997,0,0,0,0,47.276302,3.30036,0,0,0,0,2
2008-12-01,2008,12,North Central Colorado,CO,Bushel,Truck-Rail,3.16,3.67,Country Elevators,3.415,6.3240740740740735,0.5099999999999998,3.575,-0.16,-0.0469,-1,0.47364,5.5158125,0,0,0,0,0,94.95983875910916,0,5.5897,0,0,0,0,0,4.484008,1.11376,0,0,0,0,3.6725000000000003,3.65084,0,0,0,0,8.92349,0,0,0,0,0,2
2008-12-01,2008,12,Northeast Colorado,CO,Bushel,Truck,3.26,3.51,Country Elevators,3.385,6.268518518518517,0.25,3.55,-0.165,-0.0487,-1,4.77464,4.42948,0,0,0,0,0,48.58293578574428,0,4.1830175,0,0,0,0,0,4.154446,0.064788,0,0,0,0,4.000865,2.4180124999999997,0,0,0,0,4.51146,0,0,0,0,0,2
NA,2008,12,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.45996,1.36463,0,0,0,0,100,0,8.729965,2.09462,0,0,0,0,6.62017,4.181598,0.022812000000000002,0,0,0.022812000000000002,3.310085,5.4277225,2.009285,0.0774925,0,2.0867775,9.45996,1.36463,0,0,0,0,2
2008-12-01,2008,12,Southeast Colorado,CO,Bushel,Truck,3.25,3.47,Country Elevators,3.3600000000000003,6.222222222222222,0.2200000000000002,3.4699999999999998,-0.11,-0.0327,-1,0,2.6959275000000003,4.82393,0,0,0,0,100.0002659631056,0,1.9210574999999999,4.7249875,0.8737975,0,0,0.8737975,0,4.03798,3.4818759999999997,0,0,3.4818759999999997,0,1.9038075,3.716625,1.7294574999999999,0.169965,5.6160475000000005,2.73206,4.7878,0,0,0,0,2
2009-01-01,2009,1,Denver,CO,Bushel,Truck-Rail,3.46,3.9,Terminal Elevators,3.6799999999999997,6.814814814814814,0.43999999999999995,3.4850000000000003,0.195,0.053,1,0,0.15566,0,0,0,0,0,100,0,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0,0.099236,0.056428,0,0,0,0,0.15566,0,0,0,0,0,2
2009-01-01,2009,1,East Central Colorado,CO,Bushel,Truck,3.46,3.54,Country Elevators,3.5,6.481481481481481,0.08000000000000007,3.215,0.285,0.0814,1,2.1995825,9.12748,0,0,0,0,0,80.62294794576542,0,9.09334,0,0,0,0,0,8.7247125,0.373665,0,0,0,0,7.549862,2.1242680000000003,0,0,0,0,9.1518575,0,0,0,0,0,2
NA,2009,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.366995,47.276302,3.30036,0,0,0,0,52.58666729963564,0,32.3678275,0,0,0,0,0,21.8267675,0,0,0,0,0,21.422444,0.30566,0,0,0,0,29.24394,0,0,0,0,0,2
2009-01-01,2009,1,North Central Colorado,CO,Bushel,Truck-Rail,3.46,4.02,Country Elevators,3.7399999999999998,6.925925925925926,0.5599999999999996,3.415,0.325,0.0869,1,0.513475,8.92349,0,0,0,0,0,94.53585247394946,0,5.5158125,0,0,0,0,0,5.5897,0,0,0,0,0,4.484008,1.11376,0,0,0,0,8.8836475,0,0,0,0,0,2
2009-01-01,2009,1,Northeast Colorado,CO,Bushel,Truck,3.5,3.85,Country Elevators,3.675,6.805555555555555,0.3500000000000001,3.385,0.29,0.0789,1,4.7480925,4.51146,0,0,0,0,0,48.868820064397326,0,4.42948,0,0,0,0,0,4.1830175,0,0,0,0,0,4.154446,0.064788,0,0,0,0,4.5380075,0,0,0,0,0,2
NA,2009,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343325,9.45996,1.36463,0,0,0,0,99.68280553813123,0,9.45996,1.36463,0,0,0,0,8.729965,2.09462,0,0,0,0,6.62017,4.181598,0.022812000000000002,0,0,0.022812000000000002,9.4057425,1.3845125,0,0,0,0,2
2009-01-01,2009,1,Southeast Colorado,CO,Bushel,Truck,3.51,3.74,Country Elevators,3.625,6.712962962962964,0.23000000000000043,3.3600000000000003,0.265,0.0731,1,0,2.73206,4.7878,0,0,0,0,100.00013298155281,0,2.6959275000000003,4.82393,0,0,0,0,1.9210574999999999,4.7249875,0.8737975,0,0,0.8737975,0,4.03798,3.4818759999999997,0,0,3.4818759999999997,2.598745,4.921105,0,0,0,0,2
2009-02-01,2009,2,Denver,CO,Bushel,Truck-Rail,3.21,3.61,Terminal Elevators,3.41,6.314814814814815,0.3999999999999999,3.6799999999999997,-0.27,-0.0792,-1,0,0.15566,0,0,0,0,0,100,0,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0,0.15566,0,0,0,0,0,2
2009-02-01,2009,2,East Central Colorado,CO,Bushel,Truck,3.21,3.3,Country Elevators,3.255,6.027777777777778,0.08999999999999986,3.5,-0.245,-0.0753,-1,2.1157,9.1518575,0,0,0,0,0,81.3619077067823,0,9.12748,0,0,0,0,0,9.09334,0,0,0,0,0,8.7247125,0.373665,0,0,0,0,9.23574,0,0,0,0,0,2
NA,2009,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.06782,29.24394,0,0,0,0,0,45.931785184713654,0,47.276302,3.30036,0,0,0,0,32.3678275,0,0,0,0,0,21.8267675,0,0,0,0,0,25.5430975,0,0,0,0,0,2
2009-02-01,2009,2,North Central Colorado,CO,Bushel,Truck-Rail,3.21,3.63,Country Elevators,3.42,6.333333333333334,0.41999999999999993,3.7399999999999998,-0.32,-0.0936,-1,0.84796,8.8836475,0,0,0,0,0,90.97646406558604,0,8.92349,0,0,0,0,0,5.5158125,0,0,0,0,0,5.5897,0,0,0,0,0,8.5491675,0,0,0,0,0,2
2009-02-01,2009,2,Northeast Colorado,CO,Bushel,Truck,3.23,3.54,Country Elevators,3.385,6.268518518518517,0.31000000000000005,3.675,-0.29,-0.0857,-1,4.721550000000001,4.5380075,0,0,0,0,0,49.15454281129861,0,4.51146,0,0,0,0,0,4.42948,0,0,0,0,0,4.1830175,0,0,0,0,0,4.56454,0,0,0,0,0,2
