id,year,week,location,precip_avg,precip_min,precip_max,precip_avg_lag1,precip_min_lag1,precip_max_lag1,precip_avg_lag2,precip_min_lag2,precip_max_lag2,precip_avg_lag3,precip_min_lag3,precip_max_lag3,precip_avg_lag4,precip_min_lag4,precip_max_lag4,precip_avg_lag5,precip_min_lag5,precip_max_lag5,precip_avg_lag6,precip_min_lag6,precip_max_lag6,precip_avg_lag7,precip_min_lag7,precip_max_lag7,precip_avg_lag8,precip_min_lag8,precip_max_lag8
655,2012,38,SE,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54,0,0,0,1.8626666666666667,1.016,2.794,6.689333333333334,0,13.21,0.5926666666666667,0,1.27,9.822666666666667,1.27,23.118,0,0,0
474,2012,38,SLV,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556,0.762,0,1.524,7.747,7.62,7.8740000000000006,9.399,5.334,13.463999999999999,0.508,0.254,0.762,3.556,1.016,6.096,7.747,2.032,13.462
687,2012,38,SW,0,0,0,3.7253333333333334,2.54,5.08,0,0,0,5.504666666666667,3.556,8.64,13.718,8.894,22.099999999999998,0,0,0,0,0,0,0,0,0,0,0,0
658,2012,39,EC,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001,1.016,0.762,1.27,0,0,0,14.988,1.016,28.96,4.8260000000000005,0,9.652000000000001,16.384,1.778,30.99,18.415,11.682,25.148
413,2012,39,NE,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032,0.3175,0,1.016,4.954000000000001,0,18.8,2.4775,0,9.91,1.3335,0,4.572,2.9210000000000003,1.778,4.064,17.9715,1.778,41.406
679,2012,39,NWMA,2.54,0,5.08,0,0,0,0.508,0,1.016,0.381,0,0.762,0.381,0,0.762,0.508,0,1.016,0,0,0,0.127,0,0.254,1.397,0,2.794
656,2012,39,SE,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54,0,0,0,1.8626666666666667,1.016,2.794,6.689333333333334,0,13.21,0.5926666666666667,0,1.27,9.822666666666667,1.27,23.118
475,2012,39,SLV,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556,0.762,0,1.524,7.747,7.62,7.8740000000000006,9.399,5.334,13.463999999999999,0.508,0.254,0.762,3.556,1.016,6.096
688,2012,39,SW,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08,0,0,0,5.504666666666667,3.556,8.64,13.718,8.894,22.099999999999998,0,0,0,0,0,0,0,0,0
659,2012,40,EC,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001,1.016,0.762,1.27,0,0,0,14.988,1.016,28.96,4.8260000000000005,0,9.652000000000001,16.384,1.778,30.99
414,2012,40,NE,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032,0.3175,0,1.016,4.954000000000001,0,18.8,2.4775,0,9.91,1.3335,0,4.572,2.9210000000000003,1.778,4.064
680,2012,40,NWMA,0,0,0,2.54,0,5.08,0,0,0,0.508,0,1.016,0.381,0,0.762,0.381,0,0.762,0.508,0,1.016,0,0,0,0.127,0,0.254
657,2012,40,SE,1.016,0,1.778,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54,0,0,0,1.8626666666666667,1.016,2.794,6.689333333333334,0,13.21,0.5926666666666667,0,1.27
476,2012,40,SLV,0,0,0,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556,0.762,0,1.524,7.747,7.62,7.8740000000000006,9.399,5.334,13.463999999999999,0.508,0.254,0.762
689,2012,40,SW,0,0,0,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08,0,0,0,5.504666666666667,3.556,8.64,13.718,8.894,22.099999999999998,0,0,0,0,0,0
660,2012,41,EC,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001,1.016,0.762,1.27,0,0,0,14.988,1.016,28.96,4.8260000000000005,0,9.652000000000001
415,2012,41,NE,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032,0.3175,0,1.016,4.954000000000001,0,18.8,2.4775,0,9.91,1.3335,0,4.572
681,2012,41,NWMA,4.064,0,8.128,0,0,0,2.54,0,5.08,0,0,0,0.508,0,1.016,0.381,0,0.762,0.381,0,0.762,0.508,0,1.016,0,0,0
658,2012,41,SE,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54,0,0,0,1.8626666666666667,1.016,2.794,6.689333333333334,0,13.21
477,2012,41,SLV,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556,0.762,0,1.524,7.747,7.62,7.8740000000000006,9.399,5.334,13.463999999999999
690,2012,41,SW,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08,0,0,0,5.504666666666667,3.556,8.64,13.718,8.894,22.099999999999998,0,0,0
661,2012,42,EC,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001,1.016,0.762,1.27,0,0,0,14.988,1.016,28.96
416,2012,42,NE,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032,0.3175,0,1.016,4.954000000000001,0,18.8,2.4775,0,9.91
682,2012,42,NWMA,0,0,0,4.064,0,8.128,0,0,0,2.54,0,5.08,0,0,0,0.508,0,1.016,0.381,0,0.762,0.381,0,0.762,0.508,0,1.016
659,2012,42,SE,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54,0,0,0,1.8626666666666667,1.016,2.794
478,2012,42,SLV,0,0,0,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556,0.762,0,1.524,7.747,7.62,7.8740000000000006
691,2012,42,SW,0,0,0,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08,0,0,0,5.504666666666667,3.556,8.64,13.718,8.894,22.099999999999998
662,2012,43,EC,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001,1.016,0.762,1.27,0,0,0
417,2012,43,NE,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032,0.3175,0,1.016,4.954000000000001,0,18.8
683,2012,43,NWMA,1.27,0,2.54,0,0,0,4.064,0,8.128,0,0,0,2.54,0,5.08,0,0,0,0.508,0,1.016,0.381,0,0.762,0.381,0,0.762
660,2012,43,SE,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54,0,0,0
479,2012,43,SLV,0,0,0,0,0,0,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556,0.762,0,1.524
692,2012,43,SW,0,0,0,0,0,0,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08,0,0,0,5.504666666666667,3.556,8.64
663,2012,44,EC,0,0,0,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001,1.016,0.762,1.27
418,2012,44,NE,0,0,0,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032,0.3175,0,1.016
684,2012,44,NWMA,0,0,0,1.27,0,2.54,0,0,0,4.064,0,8.128,0,0,0,2.54,0,5.08,0,0,0,0.508,0,1.016,0.381,0,0.762
661,2012,44,SE,0,0,0,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001,1.6086666666666667,0,2.54
480,2012,44,SLV,0,0,0,0,0,0,0,0,0,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642,1.905,0.254,3.556
693,2012,44,SW,0,0,0,0,0,0,0,0,0,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08,0,0,0
664,2012,45,EC,0.381,0,0.762,0,0,0,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0,8.892,5.334,12.450000000000001
419,2012,45,NE,2.032,0,4.572,0,0,0,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0,11.8745,8.382,18.032
662,2012,45,SE,0,0,0,0,0,0,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912,0,0,0,11.093333333333334,6.858,14.482000000000001
481,2012,45,SLV,3.683,3.048,4.318,0,0,0,0,0,0,0,0,0,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048,0,0,0,20.578,16.514,24.642
694,2012,45,SW,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0,0,0,0,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176,0,0,0,3.7253333333333334,2.54,5.08
665,2012,46,EC,0.127,0,0.254,0.381,0,0.762,0,0,0,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776,0,0,0
420,2012,46,NE,1.0795,0,2.54,2.032,0,4.572,0,0,0,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003,0,0,0
685,2012,46,NWMA,0.127,0,0.254,0,0,0,1.27,0,2.54,0,0,0,4.064,0,8.128,0,0,0,2.54,0,5.08,0,0,0,0.508,0,1.016
663,2012,46,SE,0.508,0,1.524,0,0,0,0,0,0,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912,0,0,0
482,2012,46,SLV,0,0,0,3.683,3.048,4.318,0,0,0,0,0,0,0,0,0,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048,0,0,0
695,2012,46,SW,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0,0,0,0,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176,0,0,0
666,2012,47,EC,0,0,0,0.127,0,0.254,0.381,0,0.762,0,0,0,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794,16.253999999999998,14.732,17.776
421,2012,47,NE,0,0,0,1.0795,0,2.54,2.032,0,4.572,0,0,0,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446,14.351,10.926,18.796000000000003
686,2012,47,NWMA,0.127,0,0.254,0.127,0,0.254,0,0,0,1.27,0,2.54,0,0,0,4.064,0,8.128,0,0,0,2.54,0,5.08,0,0,0
664,2012,47,SE,0,0,0,0.508,0,1.524,0,0,0,0,0,0,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778,13.04,6.35,25.912
483,2012,47,SLV,0,0,0,0,0,0,3.683,3.048,4.318,0,0,0,0,0,0,0,0,0,11.05,8.13,13.97,0,0,0,2.286,1.524,3.048
696,2012,47,SW,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0,0,0,0,3.302,1.016,5.588,0,0,0,4.233333333333333,0.762,11.176
667,2012,48,EC,0,0,0,0,0,0,0.127,0,0.254,0.381,0,0.762,0,0,0,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794,2.286,1.778,2.794
422,2012,48,NE,0,0,0,0,0,0,1.0795,0,2.54,2.032,0,4.572,0,0,0,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318,5.3975,0,12.446
687,2012,48,NWMA,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,1.27,0,2.54,0,0,0,4.064,0,8.128,0,0,0,2.54,0,5.08
665,2012,48,SE,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524,0,0,0,0,0,0,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001,1.016,0,1.778
484,2012,48,SLV,0,0,0,0,0,0,0,0,0,3.683,3.048,4.318,0,0,0,0,0,0,0,0,0,11.05,8.13,13.97,0,0,0
697,2012,48,SW,0,0,0,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0,0,0,0,3.302,1.016,5.588,0,0,0
668,2012,49,EC,0,0,0,0,0,0,0,0,0,0.127,0,0.254,0.381,0,0.762,0,0,0,3.81,2.54,5.08,0,0,0,1.651,0.508,2.794
423,2012,49,NE,0,0,0,0,0,0,0,0,0,1.0795,0,2.54,2.032,0,4.572,0,0,0,9.082,3.556,20.072,0.8255,0,2.794,2.8575,0.762,4.318
688,2012,49,NWMA,0.254,0,0.508,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,1.27,0,2.54,0,0,0,4.064,0,8.128,0,0,0
666,2012,49,SE,0,0,0,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524,0,0,0,0,0,0,1.8626666666666667,0.254,3.048,0,0,0,4.994666666666667,1.016,11.174000000000001
485,2012,49,SLV,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.048,4.318,0,0,0,0,0,0,0,0,0,11.05,8.13,13.97
698,2012,49,SW,0.08466666666666667,0,0.254,0,0,0,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0,0,0,0,3.302,1.016,5.588
1087,2012,50,EC,0,0,0,5.461,0,10.922,6.477,0,12.954,11.304,0,22.608,0,0,0,0,0,0,4.572,0,9.144,14.86,0,29.72,0.508,0,1.016
424,2012,50,NE,1.2065000000000001,0,2.54,0,0,0,0,0,0,0,0,0,1.0795,0,2.54,2.032,0,4.572,0,0,0,9.082,3.556,20.072,0.8255,0,2.794
689,2012,50,NWMA,1.397,0,2.794,0.254,0,0.508,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,1.27,0,2.54,0,0,0,4.064,0,8.128
667,2012,50,SE,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524,0,0,0,0,0,0,1.8626666666666667,0.254,3.048,0,0,0
486,2012,50,SLV,2.9210000000000003,1.778,4.064,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.048,4.318,0,0,0,0,0,0,0,0,0
699,2012,50,SW,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0,0,0,0
1088,2012,51,EC,0,0,0,0,0,0,5.461,0,10.922,6.477,0,12.954,11.304,0,22.608,0,0,0,0,0,0,4.572,0,9.144,14.86,0,29.72
425,2012,51,NE,0,0,0,1.2065000000000001,0,2.54,0,0,0,0,0,0,0,0,0,1.0795,0,2.54,2.032,0,4.572,0,0,0,9.082,3.556,20.072
690,2012,51,NWMA,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,1.27,0,2.54,0,0,0
668,2012,51,SE,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524,0,0,0,0,0,0,1.8626666666666667,0.254,3.048
487,2012,51,SLV,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.048,4.318,0,0,0,0,0,0
700,2012,51,SW,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0,0,0,0
1089,2012,52,EC,0.508,0,1.016,0,0,0,0,0,0,5.461,0,10.922,6.477,0,12.954,11.304,0,22.608,0,0,0,0,0,0,4.572,0,9.144
426,2012,52,NE,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54,0,0,0,0,0,0,0,0,0,1.0795,0,2.54,2.032,0,4.572,0,0,0
691,2012,52,NWMA,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,1.27,0,2.54
669,2012,52,SE,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524,0,0,0,0,0,0
488,2012,52,SLV,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.048,4.318,0,0,0
701,2012,52,SW,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999,0,0,0
669,2013,1,EC,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,0.381,0,0.762,0,0,0,3.81,2.54,5.08,0,0,0
427,2013,1,NE,0.1905,0,0.254,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54,0,0,0,0,0,0,0,0,0,1.0795,0,2.54,2.032,0,4.572
692,2013,1,NWMA,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0
670,2013,1,SE,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524,0,0,0
489,2013,1,SLV,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.048,4.318
702,2013,1,SW,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0,0,0,0,1.6086666666666665,0,4.826,9.736666666666666,6.603999999999999,11.937999999999999
670,2013,2,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,0.381,0,0.762,0,0,0,3.81,2.54,5.08
428,2013,2,NE,0,0,0,0.1905,0,0.254,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54,0,0,0,0,0,0,0,0,0,1.0795,0,2.54
693,2013,2,NWMA,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508,0,0,0,0.127,0,0.254,0.127,0,0.254
671,2013,2,SE,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016,0,0,0,0.508,0,1.524
490,2013,2,SLV,0,0,0,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0,0,0,0,0,0,0,0,0,0
703,2013,2,SW,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0,0,0,0,1.6086666666666665,0,4.826
671,2013,3,EC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,0.381,0,0.762,0,0,0
429,2013,3,NE,0,0,0,0,0,0,0.1905,0,0.254,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54,0,0,0,0,0,0,0,0,0
694,2013,3,NWMA,0,0,0,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508,0,0,0,0.127,0,0.254
672,2013,3,SE,0.08466666666666667,0,0.254,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016,0,0,0
491,2013,3,SLV,0,0,0,0,0,0,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0,0,0,0,0,0,0
704,2013,3,SW,0.16933333333333334,0,0.508,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0,0,0,0
672,2013,4,EC,0.127,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254,0.381,0,0.762
430,2013,4,NE,0.5715,0,1.778,0,0,0,0,0,0,0.1905,0,0.254,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54,0,0,0,0,0,0
695,2013,4,NWMA,4.9510000000000005,0,9.902000000000001,0,0,0,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508,0,0,0
673,2013,4,SE,0,0,0,0.08466666666666667,0,0.254,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0,0.33866666666666667,0,1.016
492,2013,4,SLV,1.143,0.508,1.778,0,0,0,0,0,0,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0,0,0,0
705,2013,4,SW,39.79066666666667,30.738,44.446,0.16933333333333334,0,0.508,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254,0,0,0
673,2013,5,EC,0.127,0,0.254,0.127,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.254
431,2013,5,NE,0.127,0,0.508,0.5715,0,1.778,0,0,0,0,0,0,0.1905,0,0.254,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54,0,0,0
696,2013,5,NWMA,0,0,0,4.9510000000000005,0,9.902000000000001,0,0,0,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794,0.254,0,0.508
674,2013,5,SE,0.42333333333333334,0,1.27,0,0,0,0.08466666666666667,0,0.254,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032,0,0,0
493,2013,5,SLV,0,0,0,1.143,0.508,1.778,0,0,0,0,0,0,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064,0,0,0
706,2013,5,SW,1.608666666666667,0,4.8260000000000005,39.79066666666667,30.738,44.446,0.16933333333333334,0,0.508,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02,0.08466666666666667,0,0.254
674,2013,6,EC,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2013,6,NE,0,0,0,0.127,0,0.508,0.5715,0,1.778,0,0,0,0,0,0,0.1905,0,0.254,0.6985,0,1.524,0,0,0,1.2065000000000001,0,2.54
697,2013,6,NWMA,1.397,0,2.794,0,0,0,4.9510000000000005,0,9.902000000000001,0,0,0,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524,1.397,0,2.794
675,2013,6,SE,1.1006666666666667,0,1.778,0.42333333333333334,0,1.27,0,0,0,0.08466666666666667,0,0.254,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508,1.1006666666666667,0.508,2.032
494,2013,6,SLV,0,0,0,0,0,0,1.143,0.508,1.778,0,0,0,0,0,0,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794,2.9210000000000003,1.778,4.064
707,2013,6,SW,7.62,4.8260000000000005,11.176,1.608666666666667,0,4.8260000000000005,39.79066666666667,30.738,44.446,0.16933333333333334,0,0.508,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366,11.938,6.8580000000000005,17.02
675,2013,7,EC,0.127,0,0.254,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2013,7,NE,0.381,0,1.27,0,0,0,0.127,0,0.508,0.5715,0,1.778,0,0,0,0,0,0,0.1905,0,0.254,0.6985,0,1.524,0,0,0
698,2013,7,NWMA,0,0,0,1.397,0,2.794,0,0,0,4.9510000000000005,0,9.902000000000001,0,0,0,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064,0.762,0,1.524
676,2013,7,SE,0.16933333333333334,0,0.508,1.1006666666666667,0,1.778,0.42333333333333334,0,1.27,0,0,0,0.08466666666666667,0,0.254,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286,0.16933333333333334,0,0.508
495,2013,7,SLV,0,0,0,0,0,0,0,0,0,1.143,0.508,1.778,0,0,0,0,0,0,0.508,0.508,0.508,0.127,0,0.254,2.032,1.27,2.794
708,2013,7,SW,0,0,0,7.62,4.8260000000000005,11.176,1.608666666666667,0,4.8260000000000005,39.79066666666667,30.738,44.446,0.16933333333333334,0,0.508,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064,4.910666666666667,3.048,7.366
676,2013,8,EC,0.635,0,1.27,0.127,0,0.254,0,0,0,0.127,0,0.254,0.127,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0
434,2013,8,NE,2.6035,0.762,7.112,0.381,0,1.27,0,0,0,0.127,0,0.508,0.5715,0,1.778,0,0,0,0,0,0,0.1905,0,0.254,0.6985,0,1.524
699,2013,8,NWMA,1.397,0,2.794,0,0,0,1.397,0,2.794,0,0,0,4.9510000000000005,0,9.902000000000001,0,0,0,1.397,0,2.794,0.127,0,0.254,2.032,0,4.064
677,2013,8,SE,2.8786666666666667,1.016,6.35,0.16933333333333334,0,0.508,1.1006666666666667,0,1.778,0.42333333333333334,0,1.27,0,0,0,0.08466666666666667,0,0.254,0,0,0,0.33866666666666667,0,1.016,0.9313333333333333,0,2.286
496,2013,8,SLV,2.4130000000000003,1.778,3.048,0,0,0,0,0,0,0,0,0,1.143,0.508,1.778,0,0,0,0,0,0,0.508,0.508,0.508,0.127,0,0.254
709,2013,8,SW,2.286,1.016,4.064,0,0,0,7.62,4.8260000000000005,11.176,1.608666666666667,0,4.8260000000000005,39.79066666666667,30.738,44.446,0.16933333333333334,0,0.508,0.5926666666666667,0,1.778,0.508,0,1.27,2.032,0.254,4.064
